id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns
2430,507380024454,507380415463,391009,-7602,32419
2431,507381055283,507381598589,543306,30829,152297
2432,507382057193,507382543240,486047,1910,-57259
2433,507383053447,507383579626,526179,-3746,40132
2434,507384037347,507384278393,241046,-16100,-285133
2435,507385012919,507385400182,387263,-24428,146217
2436,507386009376,507386521166,511790,-3543,124527
2437,507387031466,507387751041,719575,22090,207785
2438,507388024719,507388700487,675768,-6747,-43807
2439,507389024200,507389764202,740002,-519,64234
2440,507390022641,507390625719,603078,-1559,-136924
2441,507391023007,507391674790,651783,366,48705
2442,507392022665,507392512069,489404,-342,-162379
2443,507393010056,507393510083,500027,-12609,10623
2444,507394025025,507394260510,235485,14969,-264542
2445,507395106303,507395486169,379866,81278,144381
2446,507396024331,507396404224,379893,-81972,27
2447,507397025244,507397407055,381811,913,1918
2448,507398057377,507398619332,561955,32133,180144
2449,507399047701,507399445532,397831,-9676,-164124
2450,507400030641,507400408096,377455,-17060,-20376
2451,507401049653,507401664430,614777,19012,237322
2452,507402028788,507402422164,393376,-20865,-221401
2453,507403011107,507403513019,501912,-17681,108536
2454,507404026394,507404548766,522372,15287,20460
2455,507405025897,507405562311,536414,-497,14042
2456,507406024923,507406427532,402609,-974,-133805
2457,507407025332,507407385018,359686,409,-42923
2458,507408023583,507408343805,320222,-1749,-39464
2459,507409023460,507409326315,302855,-123,-17367
2460,507410028321,507410405139,376818,4861,73963
2461,507411039454,507411571614,532160,11133,155342
2462,507412046625,507412561843,515218,7171,-16942
2463,507413024997,507413430290,405293,-21628,-109925
2464,507414033458,507414473043,439585,8461,34292
2465,507415024335,507415362747,338412,-9123,-101173
2466,507416054700,507416625996,571296,30365,232884
2467,507417033651,507417471607,437956,-21049,-133340
2468,507418026138,507418420697,394559,-7513,-43397
2469,507419024263,507419444325,420062,-1875,25503
2470,507420037904,507420499213,461309,13641,41247
2471,507421023261,507421407993,384732,-14643,-76577
2472,507422025347,507422406927,381580,2086,-3152
2473,507423022808,507423375248,352440,-2539,-29140
2474,507424026157,507424417593,391436,3349,38996
2475,507425025118,507425396586,371468,-1039,-19968
2476,507426025038,507426399510,374472,-80,3004
2477,507427061102,507427486435,425333,36064,50861
2478,507428038986,507428570065,531079,-22116,105746
2479,507429050614,507429549175,498561,11628,-32518
2480,507430045245,507430514254,469009,-5369,-29552
2481,507431024811,507431420055,395244,-20434,-73765
2482,507432025229,507432399161,373932,418,-21312
2483,507433023455,507433355350,331895,-1774,-42037
2484,507434024171,507434383988,359817,716,27922
2485,507435030122,507435551115,520993,5951,161176
2486,507436024345,507436558299,533954,-5777,12961
2487,507437023812,507437664717,640905,-533,106951
2488,507438023464,507438786097,762633,-348,121728
2489,507439045240,507439724672,679432,21776,-83201
2490,507440056039,507440812669,756630,10799,77198
2491,507441030019,507441707782,677763,-26020,-78867
2492,507442023102,507442595197,572095,-6917,-105668
2493,507443014024,507443650092,636068,-9078,63973
2494,507444025141,507444706011,680870,11117,44802
2495,507445025759,507445416394,390635,618,-290235
2496,507446024349,507446418342,393993,-1410,3358
2497,507447023862,507447441583,417721,-487,23728
2498,507448024369,507448388659,364290,507,-53431
2499,507449025207,507449405726,380519,838,16229
2500,507450029713,507450376265,346552,4506,-33967
2501,507451028802,507451537320,508518,-911,161966
2502,507452061787,507452549018,487231,32985,-21287
2503,507453029203,507453593438,564235,-32584,77004
2504,507454040661,507454570728,530067,11458,-34168
2505,507455036899,507455371387,334488,-3762,-195579
2506,507456017112,507456302218,285106,-19787,-49382
2507,507457013594,507457184583,170989,-3518,-114117
2508,507458012420,507458442811,430391,-1174,259402
2509,507459033090,507459438656,405566,20670,-24825
2510,507460032682,507460356086,323404,-408,-82162
2511,507461061658,507461529596,467938,28976,144534
2512,507462048080,507462501474,453394,-13578,-14544
2513,507463054672,507463566473,511801,6592,58407
2514,507464048544,507464594692,546148,-6128,34347
2515,507465057403,507465487000,429597,8859,-116551
2516,507466023886,507466364211,340325,-33517,-89272
2517,507467024875,507467353983,329108,989,-11217
2518,507468016237,507468470418,454181,-8638,125073
2519,507469033632,507469382966,349334,17395,-104847
2520,507470031625,507470377009,345384,-2007,-3950
2521,507471029213,507471352200,322987,-2412,-22397
2522,507472031771,507472367959,336188,2558,13201
2523,507473025801,507473431547,405746,-5970,69558
2524,507474025446,507474396636,371190,-355,-34556
2525,507475024168,507475347547,323379,-1278,-47811
2526,507476051734,507476507247,455513,27566,132134
2527,507477046209,507477467871,421662,-5525,-33851
2528,507478052638,507478625648,573010,6429,151348
2529,507479029887,507479424918,395031,-22751,-177979
2530,507480064870,507480631047,566177,34983,171146
2531,507481026945,507481390479,363534,-37925,-202643
2532,507482016190,507482281789,265599,-10755,-97935
2533,507483009940,507483442179,432239,-6250,166640
2534,507484028619,507484407620,379001,18679,-53238
2535,507485027502,507485394854,367352,-1117,-11649
2536,507486025999,507486492864,466865,-1503,99513
2537,507487120824,507487501193,380369,94825,-86496
2538,507488013074,507488642559,629485,-107750,249116
2539,507489011486,507489563413,551927,-1588,-77558
2540,507490014104,507490819115,805011,2618,253084
2541,507491054992,507491913171,858179,40888,53168
2542,507492040072,507492706361,666289,-14920,-191890
2543,507493024299,507493699762,675463,-15773,9174
2544,507494021694,507494576232,554538,-2605,-120925
2545,507495019736,507495394184,374448,-1958,-180090
2546,507496010035,507496251083,241048,-9701,-133400
2547,507497008819,507497357262,348443,-1216,107395
2548,507498026062,507498434987,408925,17243,60482
2549,507499024041,507499330520,306479,-2021,-102446
2550,507500032558,507500338534,305976,8517,-503
2551,507501022792,507501298226,275434,-9766,-30542
2552,507502024579,507502338362,313783,1787,38349
2553,507503023443,507503428084,404641,-1136,90858
2554,507504025716,507504387551,361835,2273,-42806
2555,507505024463,507505354419,329956,-1253,-31879
2556,507506026527,507506540733,514206,2064,184250
2557,507507045524,507507580135,534611,18997,20405
2558,507508029802,507508427652,397850,-15722,-136761
2559,507509023494,507509437321,413827,-6308,15977
2560,507510028419,507510485591,457172,4925,43345
2561,507511023104,507511453060,429956,-5315,-27216
2562,507512028051,507512424968,396917,4947,-33039
2563,507513022764,507513333050,310286,-5287,-86631
2564,507514023161,507514386113,362952,397,52666
2565,507515026082,507515347480,321398,2921,-41554
2566,507516053718,507516573010,519292,27636,197894
2567,507517046148,507517505472,459324,-7570,-59968
2568,507518061069,507518682562,621493,14921,162169
2569,507519035474,507519493040,457566,-25595,-163927
2570,507520030446,507520431895,401449,-5028,-56117
2571,507521024794,507521374453,349659,-5652,-51790
2572,507522025364,507522375543,350179,570,520
2573,507523025546,507523365633,340087,182,-10092
2574,507524025466,507524417443,391977,-80,51890
2575,507525032616,507525383046,350430,7150,-41547
2576,507526024945,507526418739,393794,-7671,43364
2577,507527025145,507527383560,358415,200,-35379
2578,507528041249,507528563393,522144,16104,163729
2579,507529044013,507529609000,564987,2764,42843
2580,507530053280,507530502209,448929,9267,-116058
2581,507531019664,507531307268,287604,-33616,-161325
2582,507532015091,507532274722,259631,-4573,-27973
2583,507533013871,507533404576,390705,-1220,131074
2584,507534034767,507534435435,400668,20896,9963
2585,507535030484,507535361135,330651,-4283,-70017
2586,507536028261,507536541643,513382,-2223,182731
2587,507537025809,507537447541,421732,-2452,-91650
2588,507538025676,507538706137,680461,-133,258729
2589,507539022647,507539646022,623375,-3029,-57086
2590,507540025186,507540774248,749062,2539,125687
2591,507541020607,507541672964,652357,-4579,-96705
2592,507542045947,507542731647,685700,25340,33343
2593,507543019992,507543628059,608067,-25955,-77633
2594,507544011320,507544628025,616705,-8672,8638
2595,507545031149,507545498489,467340,19829,-149365
2596,507546015621,507546545044,529423,-15528,62083
2597,507547037550,507547448474,410924,21929,-118499
2598,507548010173,507548335580,325407,-27377,-85517
2599,507549127936,507549502039,374103,117763,48696
2600,507550030979,507550395378,364399,-96957,-9704
2601,507551024065,507551312734,288669,-6914,-75730
2602,507552025598,507552341690,316092,1533,27423
2603,507553023851,507553343108,319257,-1747,3165
2604,507554024550,507554349947,325397,699,6140
2605,507555027192,507555412753,385561,2642,60164
2606,507556039200,507556545127,505927,12008,120366
2607,507557052400,507557565572,513172,13200,7245
2608,507558033319,507558475786,442467,-19081,-70705
2609,507559031927,507559434831,402904,-1392,-39563
2610,507560030108,507560375327,345219,-1819,-57685
2611,507561026015,507561342976,316961,-4093,-28258
2612,507562031835,507562517592,485757,5820,168796
2613,507563026006,507563315829,289823,-5829,-195934
2614,507564033588,507564455036,421448,7582,131625
2615,507565024375,507565384607,360232,-9213,-61216
2616,507566055252,507566472764,417512,30877,57280
2617,507567058253,507567473748,415495,3001,-2017
2618,507568056924,507568551055,494131,-1329,78636
2619,507569051775,507569629177,577402,-5149,83271
2620,507570052420,507570559722,507302,645,-70100
2621,507571058926,507571472892,413966,6506,-93336
2622,507572013904,507572463728,449824,-45022,35858
2623,507573017726,507573468874,451148,3822,1324
2624,507574034488,507574452182,417694,16762,-33454
2625,507575031921,507575464602,432681,-2567,14987
2626,507576028602,507576418755,390153,-3319,-42528
2627,507577034001,507577437449,403448,5399,13295
2628,507578027865,507578401740,373875,-6136,-29573
2629,507579028260,507579403062,374802,395,927
2630,507580024574,507580378935,354361,-3686,-20441
2631,507581023654,507581401454,377800,-920,23439
2632,507582023406,507582349533,326127,-248,-51673
2633,507583054595,507583476547,421952,31189,95825
2634,507584039908,507584507816,467908,-14687,45956
2635,507585061858,507585816400,754542,21950,286634
2636,507586034963,507586643586,608623,-26895,-145919
2637,507587025320,507587392915,367595,-9643,-241028
2638,507588011417,507588384465,373048,-13903,5453
2639,507589008171,507589566298,558127,-3246,185079
2640,507590025455,507590498172,472717,17284,-85410
2641,507591012659,507591703816,691157,-12796,218440
2642,507592028432,507592847468,819036,15773,127879
2643,507593055265,507593858104,802839,26833,-16197
2644,507594027711,507594831239,803528,-27554,689
2645,507595041205,507595591502,550297,13494,-253231
2646,507596029801,507596560163,530362,-11404,-19935
2647,507597025356,507597387634,362278,-4445,-168084
2648,507598023703,507598345687,321984,-1653,-40294
2649,507599023795,507599372688,348893,92,26909
2650,507600026880,507600410061,383181,3085,34288
2651,507601024400,507601390844,366444,-2480,-16737
2652,507602023880,507602365381,341501,-520,-24943
2653,507603029883,507603366625,336742,6003,-4759
2654,507604023519,507604335179,311660,-6364,-25082
2655,507605023380,507605339544,316164,-139,4504
2656,507606023191,507606339387,316196,-189,32
2657,507607027549,507607340875,313326,4358,-2870
2658,507608025110,507608400109,374999,-2439,61673
2659,507609060285,507609570030,509745,35175,134746
2660,507610045098,507610456328,411230,-15187,-98515
2661,507611060063,507611549029,488966,14965,77736
2662,507612052253,507612519080,466827,-7810,-22139
2663,507613037439,507613476042,438603,-14814,-28224
2664,507614050720,507614560988,510268,13281,71665
2665,507615058960,507615547171,488211,8240,-22057
2666,507616030404,507616481763,451359,-28556,-36852
2667,507617033555,507617479985,446430,3151,-4929
2668,507618027308,507618349526,322218,-6247,-124212
2669,507619031544,507619422766,391222,4236,69004
2670,507620023982,507620357843,333861,-7562,-57361
2671,507621024367,507621355317,330950,385,-2911
2672,507622025217,507622332583,307366,850,-23584
2673,507623025102,507623329983,304881,-115,-2485
2674,507624023095,507624328104,305009,-2007,128
2675,507625022931,507625356325,333394,-164,28385
2676,507626041774,507626615686,573912,18843,240518
2677,507627056569,507627537712,481143,14795,-92769
2678,507628061948,507628632359,570411,5379,89268
2679,507629054262,507629556344,502082,-7686,-68329
2680,507630015046,507630284357,269311,-39216,-232771
2681,507631013260,507631404964,391704,-1786,122393
2682,507632042136,507632399499,357363,28876,-34341
2683,507633054623,507633481274,426651,12487,69288
2684,507634032580,507634608834,576254,-22043,149603
2685,507635035604,507635794472,758868,3024,182614
2686,507636054001,507636744766,690765,18397,-68103
2687,507637045047,507637534296,489249,-8954,-201516
2688,507638012507,507638412946,400439,-32540,-88810
2689,507639011612,507639692847,681235,-895,280796
2690,507640030422,507640655429,625007,18810,-56228
2691,507641026269,507641530229,503960,-4153,-121047
2692,507642013759,507642548611,534852,-12510,30892
2693,507643010031,507643680944,670913,-3728,136061
2694,507644025810,507644599697,573887,15779,-97026
2695,507645016011,507645702475,686464,-9799,112577
2696,507646041130,507646956276,915146,25119,228682
2697,507647057704,507647579021,521317,16574,-393829
2698,507648023711,507648549155,525444,-33993,4127
2699,507649025971,507649559900,533929,2260,8485
2700,507650026418,507650400255,373837,447,-160092
2701,507651022439,507651389679,367240,-3979,-6597
2702,507652024083,507652353846,329763,1644,-37477
2703,507653023232,507653325393,302161,-851,-27602
2704,507654023428,507654399764,376336,196,74175
2705,507655023697,507655348949,325252,269,-51084
2706,507656022079,507656326624,304545,-1618,-20707
2707,507657026829,507657404921,378092,4750,73547
2708,507658023144,507658337685,314541,-3685,-63551
2709,507659024275,507659411903,387628,1131,73087
2710,507660052625,507660454419,401794,28350,14166
2711,507661044719,507661493716,448997,-7906,47203
2712,507662052331,507662626730,574399,7612,125402
2713,507663043204,507663564802,521598,-9127,-52801
2714,507664028186,507664382890,354704,-15018,-166894
2715,507665017531,507665360060,342529,-10655,-12175
2716,507666015716,507666268233,252517,-1815,-90012
2717,507667009634,507667433553,423919,-6082,171402
2718,507668030494,507668438118,407624,20860,-16295
2719,507669021468,507669347213,325745,-9026,-81879
2720,507670022923,507670349658,326735,1455,990
2721,507671023407,507671621568,598161,484,271426
2722,507672033775,507672363235,329460,10368,-268701
2723,507673021726,507673389118,367392,-12049,37932
2724,507674023584,507674430956,407372,1858,39980
2725,507675053573,507675463070,409497,29989,2125
2726,507676029990,507676471051,441061,-23583,31564
2727,507677035038,507677649650,614612,5048,173551
2728,507678051295,507678500169,448874,16257,-165738
2729,507679034949,507679484540,449591,-16346,717
2730,507680033373,507680506142,472769,-1576,23178
2731,507681028195,507681518215,490020,-5178,17251
2732,507682027838,507682444624,416786,-357,-73234
2733,507683023549,507683521425,497876,-4289,81090
2734,507684023496,507684529595,506099,-53,8223
2735,507685025076,507685543074,517998,1580,11899
2736,507686024626,507686530512,505886,-450,-12112
2737,507687031622,507687552904,521282,6996,15396
2738,507688021214,507688524545,503331,-10408,-17951
2739,507689057694,507689691916,634222,36480,130891
2740,507690047420,507690653086,605666,-10274,-28556
2741,507691024854,507691563622,538768,-22566,-66898
2742,507692009673,507692718992,709319,-15181,170551
2743,507693025036,507693567484,542448,15363,-166871
2744,507694021172,507694595933,574761,-3864,32313
2745,507695023783,507695711011,687228,2611,112467
2746,507696020407,507696679836,659429,-3376,-27799
2747,507697020006,507697483596,463590,-401,-195839
2748,507698011027,507698271534,260507,-8979,-203083
2749,507699008387,507699407919,399532,-2640,139025
2750,507700022124,507700358991,336867,13737,-62665
2751,507701022662,507701314540,291878,538,-44989
2752,507702023940,507702399862,375922,1278,84044
2753,507703023431,507703427722,404291,-509,28369
2754,507704023165,507704402856,379691,-266,-24600
2755,507705021274,507705314954,293680,-1891,-86011
2756,507706052795,507706455877,403082,31521,109402
2757,507707043123,507707400668,357545,-9672,-45537
2758,507708024662,507708395628,370966,-18461,13421
2759,507709024956,507709453677,428721,294,57755
2760,507710026053,507710431250,405197,1097,-23524
2761,507711023633,507711394157,370524,-2420,-34673
2762,507712022697,507712374113,351416,-936,-19108
2763,507713028456,507713388012,359556,5759,8140
2764,507714021899,507714355243,333344,-6557,-26212
2765,507715024002,507715384610,360608,2103,27264
2766,507716024326,507716346700,322374,324,-38234
2767,507717027498,507717317512,290014,3172,-32360
2768,507718024309,507718409959,385650,-3189,95636
2769,507719061852,507719619234,557382,37543,171732
2770,507720051089,507720439119,388030,-10763,-169352
2771,507721052973,507721580060,527087,1884,139057
2772,507722047419,507722333131,285712,-5554,-241375
2773,507723015658,507723420318,404660,-31761,118948
2774,507724020776,507724506622,485846,5118,81186
2775,507725044135,507725483206,439071,23359,-46775
2776,507726029110,507726460348,431238,-15025,-7833
2777,507727031961,507727427467,395506,2851,-35732
2778,507728026236,507728363438,337202,-5725,-58304
2779,507729035022,507729461751,426729,8786,89527
2780,507730024746,507730376162,351416,-10276,-75313
2781,507731033291,507731351964,318673,8545,-32743
2782,507732029683,507732343000,313317,-3608,-5356
2783,507733024534,507733363283,338749,-5149,25432
2784,507734025039,507734362674,337635,505,-1114
2785,507735024886,507735460151,435265,-153,97630
2786,507736071144,507736716861,645717,46258,210452
2787,507737060236,507737613113,552877,-10908,-92840
2788,507738059086,507738567988,508902,-1150,-43975
2789,507739014888,507739635535,620647,-44198,111745
2790,507740063897,507740764504,700607,49009,79960
2791,507741017483,507741896939,879456,-46414,178849
2792,507742057737,507742759658,701921,40254,-177535
2793,507743021300,507743575987,554687,-36437,-147234
2794,507744028178,507744596198,568020,6878,13333
2795,507745024218,507745514089,489871,-3960,-78149
2796,507746011075,507746655835,644760,-13143,154889
2797,507747028538,507747432998,404460,17463,-240300
2798,507748011766,507748385408,373642,-16772,-30818
2799,507749007376,507749413855,406479,-4390,32837
2800,507750026778,507750418202,391424,19402,-15055
2801,507751038414,507751477318,438904,11636,47480
2802,507752041746,507752449961,408215,3332,-30689
2803,507753060185,507753600076,539891,18439,131676
2804,507754053082,507754554102,501020,-7103,-38871
2805,507755052495,507755556940,504445,-587,3425
2806,507756030072,507756291624,261552,-22423,-242893
2807,507757011081,507757275752,264671,-18991,3119
2808,507758010579,507758435195,424616,-502,159945
2809,507759029550,507759444321,414771,18971,-9845
2810,507760024843,507760374250,349407,-4707,-65364
2811,507761025872,507761362612,336740,1029,-12667
2812,507762222039,507762580666,358627,196167,21887
2813,507763022897,507763463349,440452,-199142,81825
2814,507764009645,507764386780,377135,-13252,-63317
2815,507765014937,507765830017,815080,5292,437945
2816,507766034942,507766589006,554064,20005,-261016
2817,507767037268,507767582507,545239,2326,-8825
2818,507768045456,507768348490,303034,8188,-242205
2819,507769017935,507769290779,272844,-27521,-30190
2820,507770014853,507770313679,298826,-3082,25982
2821,507771030454,507771507867,477413,15601,178587
2822,507772038068,507772427566,389498,7614,-87915
2823,507773022711,507773392611,369900,-15357,-19598
2824,507774027940,507774360580,332640,5229,-37260
2825,507775024667,507775248845,224178,-3273,-108462
2826,507776033640,507776251240,217600,8973,-6578
2827,507777014424,507777269130,254706,-19216,37106
2828,507778008138,507778278651,270513,-6286,15807
2829,507779007094,507779361225,354131,-1044,83618
2830,507780023213,507780410774,387561,16119,33430
2831,507781050227,507781582148,531921,27014,144360
2832,507782043447,507782507609,464162,-6780,-67759
2833,507783035455,507783575528,540073,-7992,75911
2834,507784027351,507784394979,367628,-8104,-172445
2835,507785025239,507785737287,712048,-2112,344420
2836,507786012035,507786545748,533713,-13204,-178335
2837,507787036566,507787598951,562385,24531,28672
2838,507788025179,507788590977,565798,-11387,3413
2839,507789031249,507789397806,366557,6070,-199241
2840,507790016953,507790403266,386313,-14296,19756
2841,507791007874,507791367034,359160,-9079,-27153
2842,507792013609,507792564726,551117,5735,191957
2843,507793028563,507793588747,560184,14954,9067
2844,507794025273,507794535855,510582,-3290,-49602
2845,507795010333,507795697726,687393,-14940,176811
2846,507796026148,507796656380,630232,15815,-57161
2847,507797025892,507797825407,799515,-256,169283
2848,507798033307,507798612754,579447,7415,-220068
2849,507799051175,507799331195,280020,17868,-299427
2850,507800015831,507800320267,304436,-35344,24416
2851,507801011952,507801407808,395856,-3879,91420
2852,507802032227,507802411249,379022,20275,-16834
2853,507803027663,507803394280,366617,-4564,-12405
2854,507804025887,507804346426,320539,-1776,-46078
2855,507805035674,507805432068,396394,9787,75855
2856,507806026056,507806359441,333385,-9618,-63009
2857,507807242201,507807624840,382639,216145,49254
2858,507808022785,507808545988,523203,-219416,140564
2859,507809009387,507809617698,608311,-13398,85108
2860,507810029562,507810617544,587982,20175,-20329
2861,507811053479,507811606210,552731,23917,-35251
2862,507812013081,507812313967,300886,-40398,-251845
2863,507813012503,507813310493,297990,-578,-2896
2864,507814007647,507814453421,445774,-4856,147784
2865,507815029976,507815491007,461031,22329,15257
2866,507816021896,507816396797,374901,-8080,-86130
2867,507817023278,507817407469,384191,1382,9290
2868,507818022445,507818376539,354094,-833,-30097
2869,507819022633,507819419817,397184,188,43090
2870,507820026135,507820510236,484101,3502,86917
2871,507821023369,507821410663,387294,-2766,-96807
2872,507822052927,507822659187,606260,29558,218966
2873,507823035500,507823845678,810178,-17427,203918
2874,507824037694,507824548961,511267,2194,-298911
2875,507825025186,507825555825,530639,-12508,19372
2876,507826023865,507826537680,513815,-1321,-16824
2877,507827024168,507827553296,529128,303,15313
2878,507828023606,507828557110,533504,-562,4376
2879,507829023055,507829529728,506673,-551,-26831
2880,507830023331,507830593336,570005,276,63332
2881,507831054468,507831696100,641632,31137,71627
2882,507832051655,507832594804,543149,-2813,-98483
2883,507833010323,507833587485,577162,-41332,34013
2884,507834027962,507834470085,442123,17639,-135039
2885,507835015758,507835472830,457072,-12204,14949
2886,507836009389,507836621935,612546,-6369,155474
2887,507837085933,507837595237,509304,76544,-103242
2888,507838011091,507838591491,580400,-74842,71096
2889,507839025159,507839448090,422931,14068,-157469
2890,507840008602,507840503332,494730,-16557,71799
2891,507841024237,507841391416,367179,15635,-127551
2892,507842009704,507842490089,480385,-14533,113206
2893,507843021579,507843425811,404232,11875,-76153
2894,507844021923,507844443060,421137,344,16905
2895,507845024035,507845361682,337647,2112,-83490
2896,507846049499,507846611459,561960,25464,224313
2897,507847027311,507847411849,384538,-22188,-177422
2898,507848027185,507848409761,382576,-126,-1962
2899,507849523431,507849844758,321327,496246,-61249
2900,507850013919,507850411714,397795,-509512,76468
2901,507851014498,507851572908,558410,579,160615
2902,507852045020,507852522124,477104,30522,-81306
2903,507853012258,507853559143,546885,-32762,69781
2904,507854010387,507854600085,589698,-1871,42813
2905,507855028634,507855429052,400418,18247,-189280
2906,507856009727,507856473812,464085,-18907,63667
2907,507857017247,507857345884,328637,7520,-135448
2908,507858026837,507858518771,491934,9590,163297
2909,507859031689,507859620929,589240,4852,97306
2910,507860041456,507860443929,402473,9767,-186767
2911,507861030302,507861426979,396677,-11154,-5796
2912,507862028692,507862439370,410678,-1610,14001
2913,507863025408,507863375577,350169,-3284,-60509
2914,507864030294,507864413526,383232,4886,33063
2915,507865027227,507865482883,455656,-3067,72424
2916,507866024677,507866425480,400803,-2550,-54853
2917,507867029818,507867551180,521362,5141,120559
2918,507868043442,507868477034,433592,13624,-87770
2919,507869048582,507869565767,517185,5140,83593
2920,507870038376,507870361896,323520,-10206,-193665
2921,507871019061,507871406324,387263,-19315,63743
2922,507872028222,507872526393,498171,9161,110908
2923,507873026959,507873494120,467161,-1263,-31010
2924,507874029049,507874450301,421252,2090,-45909
2925,507875031957,507875376806,344849,2908,-76403
2926,507876023146,507876359346,336200,-8811,-8649
2927,507877023137,507877445138,422001,-9,85801
2928,507878021751,507878555286,533535,-1386,111534
2929,507879026055,507879631859,605804,4304,72269
2930,507880032159,507880652482,620323,6104,14519
2931,507881050262,507881875856,825594,18103,205271
2932,507882036319,507882631285,594966,-13943,-230628
2933,507883011004,507883306625,295621,-25315,-299345
2934,507884013404,507884529259,515855,2400,220234
2935,507885059299,507885549142,489843,45895,-26012
2936,507886036231,507886459742,423511,-23068,-66332
2937,507887037961,507887718049,680088,1730,256577
2938,507888033348,507888449556,416208,-4613,-263880
2939,507889030284,507889480124,449840,-3064,33632
2940,507890029793,507890457531,427738,-491,-22102
2941,507891034414,507891384670,350256,4621,-77482
2942,507892027155,507892342555,315400,-7259,-34856
2943,507893026345,507893527357,501012,-810,185612
2944,507894028509,507894569933,541424,2164,40412
2945,507895028236,507895530362,502126,-273,-39298
2946,507896028857,507896529043,500186,621,-1940
2947,507897068311,507897638168,569857,39454,69671
2948,507898039521,507898530644,491123,-28790,-78734
2949,507899056412,507899562348,505936,16891,14813
2950,507900038649,507900570071,531422,-17763,25486
2951,507901034107,507901411176,377069,-4542,-154353
2952,507902031903,507902488980,457077,-2204,80008
2953,507903025168,507903405226,380058,-6735,-77019
2954,507904026422,507904382699,356277,1254,-23781
2955,507905031144,507905429626,398482,4722,42205
2956,507906023233,507906369117,345884,-7911,-52598
2957,507907023870,507907440756,416886,637,71002
2958,507908024207,507908354643,330436,337,-86450
2959,507909027131,507909455452,428321,2924,97885
2960,507910022722,507910408672,385950,-4409,-42371
2961,507911060409,507911520641,460232,37687,74282
2962,507912047335,507912512460,465125,-13074,4893
2963,507913069870,507913667440,597570,22535,132445
2964,507914040727,507914645431,604704,-29143,7134
2965,507915076287,507915531638,455351,35560,-149353
2966,507916019052,507916410465,391413,-57235,-63938
2967,507917014261,507917236773,222512,-4791,-168901
2968,507918010460,507918520740,510280,-3801,287768
2969,507919035651,507919478469,442818,25191,-67462
2970,507920025661,507920557037,531376,-9990,88558
2971,507921030757,507921503639,472882,5096,-58494
2972,507922023001,507922372412,349411,-7756,-123471
2973,507923030067,507923394003,363936,7066,14525
2974,507924026158,507924445531,419373,-3909,55437
2975,507925023802,507925382653,358851,-2356,-60522
2976,507926028846,507926617186,588340,5044,229489
2977,507927056287,507927636307,580020,27441,-8320
2978,507928044301,507928451660,407359,-11986,-172661
2979,507929012187,507929443626,431439,-32114,24080
2980,507930011029,507930444517,433488,-1158,2049
2981,507931008942,507931637445,628503,-2087,195015
2982,507932039618,507932629006,589388,30676,-39115
2983,507933029379,507933592673,563294,-10239,-26094
2984,507934009344,507934497590,488246,-20035,-75048
2985,507935008898,507935388947,380049,-446,-108197
2986,507936009052,507936486608,477556,154,97507
2987,507937022614,507937479636,457022,13562,-20534
2988,507938023351,507938425717,402366,737,-54656
2989,507939024290,507939570067,545777,939,143411
2990,507940058225,507940634049,575824,33935,30047
2991,507941052793,507941630541,577748,-5432,1924
2992,507942025461,507942363217,337756,-27332,-239992
2993,507943009730,507943289250,279520,-15731,-58236
2994,507944008298,507944256836,248538,-1432,-30982
2995,507945011935,507945409209,397274,3637,148736
2996,507946027714,507946454460,426746,15779,29472
2997,507947024526,507947420579,396053,-3188,-30693
2998,507948022092,507948336549,314457,-2434,-81596
2999,507949021957,507949410497,388540,-135,74083
3000,507950023353,507950451239,427886,1396,39346
3001,507951023361,507951361073,337712,8,-90174
3002,507952022042,507952356436,334394,-1319,-3318
3003,507953032699,507953617571,584872,10657,250478
3004,507954044469,507954506893,462424,11770,-122448
3005,507955033604,507955601276,567672,-10865,105248
3006,507956043982,507956382788,338806,10378,-228866
3007,507957030253,507957400793,370540,-13729,31734
3008,507958018609,507958601091,582482,-11644,211942
3009,507959046187,507959328951,282764,27578,-299718
3010,507960018770,507960453049,434279,-27417,151515
3011,507961037998,507961707939,669941,19228,235662
3012,507962062191,507962811060,748869,24193,78928
3013,507963013945,507963765191,751246,-48246,2377
3014,507964030892,507964763889,732997,16947,-18249
3015,507965022902,507965705627,682725,-7990,-50272
3016,507966024881,507966584918,560037,1979,-122688
3017,507967022470,507967557803,535333,-2411,-24704
3018,507968020721,507968527823,507102,-1749,-28231
3019,507969026683,507969616054,589371,5962,82269
3020,507970025584,507970445806,420222,-1099,-169149
3021,507971009321,507971559908,550587,-16263,130365
3022,507972025645,507972547757,522112,16324,-28475
3023,507973029826,507973388517,358691,4181,-163421
3024,507974010417,507974529120,518703,-19409,160012
3025,507975022901,507975535903,513002,12484,-5701
3026,507976022646,507976547466,524820,-255,11818
3027,507977044400,507977530311,485911,21754,-38909
3028,507978024803,507978546361,521558,-19597,35647
3029,507979031248,507979566147,534899,6445,13341
3030,507980022966,507980530931,507965,-8282,-26934
3031,507981024856,507981582673,557817,1890,49852
3032,507982024415,507982547864,523449,-441,-34368
3033,507983025384,507983827289,801905,969,278456
3034,507984025411,507984680672,655261,27,-146644
3035,507985023554,507985460982,437428,-1857,-217833
3036,507986009824,507986649061,639237,-13730,201809
3037,507987024391,507987628035,603644,14567,-35593
3038,507988024710,507988536439,511729,319,-91915
