id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns,received
2358,2137440570174,1773051313194353461,1773049175753783287,-653,135609,1
2359,2137441578730,1773051313195298135,1773049175753719405,8556,-63882,1
2360,2137442571176,1773051313196290353,1773049175753719177,-7554,-228,1
2361,2137443568378,1773051313197182123,1773049175753613745,-2798,-105432,1
2362,2137444569041,1773051313198211841,1773049175753642800,663,29055,1
2363,2137445568142,1773051313199343435,1773049175753775293,-899,132493,1
2364,2137446577804,1773051313200267703,1773049175753689899,9662,-85394,1
2365,2137447570914,1773051313201303789,1773049175753732875,-6890,42976,1
2366,2137448577858,1773051313202249626,1773049175753671768,6944,-61107,1
2367,2137449569785,1773051313203273252,1773049175753703467,-8073,31699,1
2368,2137450568030,1773051313204313982,1773049175753745952,-1755,42485,1
2369,2137451577753,1773051313205261695,1773049175753683942,9723,-62010,1
2370,2137452568900,1773051313206345464,1773049175753776564,-8853,92622,1
2371,2137453579791,1773051313207244567,1773049175753664776,10891,-111788,1
2372,2137454571454,1773051313208237993,1773049175753666539,-8337,1763,1
2373,2137455570002,1773051313209312953,1773049175753742951,-1452,76412,1
2374,2137456579365,1773051313210293303,1773049175753713938,9363,-29013,1
2375,2137457570619,1773051313211265969,1773049175753695350,-8746,-18588,1
2376,2137458571346,1773051313212182429,1773049175753611083,727,-84267,1
2377,2137459569455,1773051313213332193,1773049175753762738,-1891,151655,1
2378,2137460579441,1773051313214228774,1773049175753649333,9986,-113405,1
2379,2137461570624,1773051313215345126,1773049175753774502,-8817,125169,1
2380,2137462578789,1773051313216301903,1773049175753723114,8165,-51388,1
2381,2137463569399,1773051313217263226,1773049175753693827,-9390,-29287,1
2382,2137464569019,1773051313218249748,1773049175753680729,-380,-13098,1
2383,2137465569110,1773051313219352260,1773049175753783150,91,102421,1
2384,2137466577981,1773051313220332477,1773049175753754496,8871,-28654,1
2385,2137467568911,1773051313221177484,1773049175753608573,-9070,-145923,1
2386,2137468568840,1773051313222360241,1773049175753791401,-71,182828,1
2387,2137469577287,1773051313223290355,1773049175753713068,8447,-78333,1
2388,2137470570499,1773051313224273885,1773049175753703386,-6788,-9682,1
2389,2137471568329,1773051313225245252,1773049175753676923,-2170,-26463,1
2390,2137472569147,1773051313226346756,1773049175753777609,818,100686,1
2391,2137473577875,1773051313227161310,1773049175753583435,8728,-194174,1
2392,2137474575971,1773051313228317058,1773049175753741087,-1904,157652,1
2393,2137475578552,1773051313229237441,1773049175753658889,2581,-82198,1
2394,2137476570786,1773051313230225715,1773049175753654929,-7766,-3960,1
2395,2137477570124,1773051313231377889,1773049175753807765,-662,152836,1
2396,2137478580007,1773051313232296912,1773049175753716905,9883,-90860,1
2397,2137479571657,1773051313233327205,1773049175753755548,-8350,38643,1
2398,2137480579270,1773051313234227643,1773049175753648373,7613,-107175,1
2399,2137481571328,1773051313235286090,1773049175753714762,-7942,66389,1
2400,2137482568938,1773051313236216345,1773049175753647407,-2390,-67355,1
2401,2137483570071,1773051313237334845,1773049175753764774,1133,117367,1
2402,2137484579088,1773051313238273529,1773049175753694441,9017,-70333,1
2403,2137485570672,1773051313239313222,1773049175753742550,-8416,48109,1
2404,2137486579396,1773051313240288754,1773049175753709358,8724,-33192,1
2405,2137487571549,1773051313241266678,1773049175753695129,-7847,-14229,1
2406,2137488568984,1773051313242193844,1773049175753624860,-2565,-70269,1
2407,2137489568552,1773051313243335344,1773049175753766792,-432,141932,1
2408,2137490577450,1773051313244270889,1773049175753693439,8898,-73353,1
2409,2137491570131,1773051313245332696,1773049175753762565,-7319,69126,1
2410,2137492577846,1773051313246272212,1773049175753694366,7715,-68199,1
2411,2137493569452,1773051313247238175,1773049175753668723,-8394,-25643,1
2412,2137494569761,1773051313248336495,1773049175753766734,309,98011,1
2413,2137495578619,1773051313249229085,1773049175753650466,8858,-116268,1
2414,2137496571987,1773051313250336152,1773049175753764165,-6632,113699,1
2415,2137497578529,1773051313251282232,1773049175753703703,6542,-60462,1
2416,2137498571136,1773051313252278877,1773049175753707741,-7393,4038,1
2417,2137499569720,1773051313253201355,1773049175753631635,-1416,-76106,1
2418,2137500571098,1773051313254320752,1773049175753749654,1378,118019,1
2419,2137501579233,1773051313255277492,1773049175753698259,8135,-51395,1
2420,2137502570975,1773051313256376128,1773049175753805153,-8258,106894,1
2421,2137503579693,1773051313257169013,1773049175753589320,8718,-215833,1
2422,2137504571137,1773051313258230575,1773049175753659438,-8556,70118,1
2423,2137505569251,1773051313259313700,1773049175753744449,-1886,85011,1
2424,2137506577674,1773051313260220827,1773049175753643153,8423,-101296,1
2425,2137507571254,1773051313261379224,1773049175753807970,-6420,164817,1
2426,2137508580176,1773051313262281541,1773049175753701365,8922,-106605,1
2427,2137509569820,1773051313263226760,1773049175753656940,-10356,-44425,1
2428,2137510569699,1773051313264351859,1773049175753782160,-121,125220,1
2429,2137511579234,1773051313265277732,1773049175753698498,9535,-83662,1
2430,2137512570150,1773051313266336223,1773049175753766073,-9084,67575,1
2431,2137513577843,1773051313267235163,1773049175753657320,7693,-108753,1
2432,2137514570104,1773051313268279041,1773049175753708937,-7739,51617,1
2433,2137515568030,1773051313269327869,1773049175753759839,-2074,50902,1
2434,2137516577872,1773051313270272782,1773049175753694910,9842,-64929,1
2435,2137517569334,1773051313271316337,1773049175753747003,-8538,52093,1
2436,2137518578900,1773051313272196891,1773049175753617991,9566,-129012,1
2437,2137519572295,1773051313273198951,1773049175753626656,-6605,8665,1
2438,2137520570216,1773051313274309607,1773049175753739391,-2079,112735,1
2439,2137521578994,1773051313275264750,1773049175753685756,8778,-53635,1
2440,2137522570299,1773051313276341921,1773049175753771622,-8695,85866,1
2441,2137523579355,1773051313277227570,1773049175753648215,9056,-123407,1
2442,2137524571709,1773051313278268761,1773049175753697052,-7646,48837,1
2443,2137525570250,1773051313279360145,1773049175753789895,-1459,92843,1
2444,2137526580998,1773051313280310771,1773049175753729773,10748,-60122,1
2445,2137527570735,1773051313281187592,1773049175753616857,-10263,-112916,1
2446,2137528570489,1773051313282311608,1773049175753741119,-246,124262,1
2447,2137529578310,1773051313283260486,1773049175753682176,7821,-58943,1
2448,2137530570482,1773051313284325629,1773049175753755147,-7828,72971,1
2449,2137531578385,1773051313285258755,1773049175753680370,7903,-74777,1
2450,2137532569731,1773051313286218456,1773049175753648725,-8654,-31645,1
2451,2137533568341,1773051313287173436,1773049175753605095,-1390,-43630,1
2452,2137534568310,1773051313288334522,1773049175753766212,-31,161117,1
2453,2137535578149,1773051313289261057,1773049175753682908,9839,-83304,1
2454,2137536570200,1773051313290340911,1773049175753770711,-7949,87803,1
2455,2137537578641,1773051313291260377,1773049175753681736,8441,-88975,1
2456,2137538570396,1773051313292254360,1773049175753683964,-8245,2228,1
2457,2137539568848,1773051313293333924,1773049175753765076,-1548,81112,1
2458,2137540574251,1773051313294214911,1773049175753640660,5403,-124416,1
2459,2137541577559,1773051313295329508,1773049175753751949,3308,111289,1
2460,2137542589646,1773051313296358618,1773049175753768972,12087,17023,1
2461,2137543575345,1773051313297274779,1773049175753699434,-14301,-69538,1
2462,2137544572463,1773051313298347059,1773049175753774596,-2882,75162,1
2463,2137545583434,1773051313299287205,1773049175753703771,10971,-70825,1
2464,2137546572228,1773051313300360159,1773049175753787931,-11206,84160,1
2465,2137547582467,1773051313301304902,1773049175753722435,10239,-65496,1
2466,2137548571844,1773051313302197564,1773049175753625720,-10623,-96715,1
2467,2137549570571,1773051313303238037,1773049175753667466,-1273,41746,1
2468,2137550569116,1773051313304325624,1773049175753756508,-1455,89042,1
2469,2137551583454,1773051313305283343,1773049175753699889,14338,-56619,1
2470,2137552573441,1773051313306241384,1773049175753667943,-10013,-31946,1
2471,2137553570364,1773051313307240733,1773049175753670369,-3077,2426,1
2472,2137554569273,1773051313308367989,1773049175753798716,-1091,128347,1
2473,2137555581937,1773051313309279650,1773049175753697713,12664,-101003,1
2474,2137556572581,1773051313310282029,1773049175753709448,-9356,11735,1
2475,2137557571644,1773051313311267492,1773049175753695848,-937,-13600,1
2476,2137558570701,1773051313312336055,1773049175753765354,-943,69506,1
2477,2137559585479,1773051313313282109,1773049175753696630,14778,-68724,1
2478,2137560574338,1773051313314242785,1773049175753668447,-11141,-28183,1
2479,2137561571883,1773051313315259098,1773049175753687215,-2455,18768,1
2480,2137562572932,1773051313316350616,1773049175753777684,1049,90469,1
2481,2137563583939,1773051313317155804,1773049175753571865,11007,-205819,1
2482,2137564575793,1773051313318329839,1773049175753754046,-8146,182181,1
2483,2137565581376,1773051313319245223,1773049175753663847,5583,-90199,1
2484,2137566571323,1773051313320233230,1773049175753661907,-10053,-1940,1
2485,2137567571407,1773051313321329109,1773049175753757702,84,95795,1
2486,2137568577933,1773051313322276026,1773049175753698093,6526,-59609,1
2487,2137569570006,1773051313323327196,1773049175753757190,-7927,59097,1
2488,2137570578528,1773051313324275470,1773049175753696942,8522,-60248,1
2489,2137571570379,1773051313325191839,1773049175753621460,-8149,-75482,1
2490,2137572570728,1773051313326370325,1773049175753799597,349,178137,1
2491,2137573577557,1773051313327263609,1773049175753686052,6829,-113545,1
2492,2137574569354,1773051313328273303,1773049175753703949,-8203,17897,1
2493,2137575577919,1773051313329256042,1773049175753678123,8565,-25826,1
2494,2137576569650,1773051313330265456,1773049175753695806,-8269,17683,1
2495,2137577566891,1773051313331297803,1773049175753730912,-2759,35106,1
2496,2137578577667,1773051313332164807,1773049175753587140,10776,-143772,1
2497,2137579570643,1773051313333330636,1773049175753759993,-7024,172853,1
2498,2137580579094,1773051313334242800,1773049175753663706,8451,-96287,1
2499,2137581569426,1773051313335204399,1773049175753634973,-9668,-28733,1
2500,2137582567576,1773051313336345173,1773049175753777597,-1850,142624,1
2501,2137583579444,1773051313337229560,1773049175753650116,11868,-127481,1
2502,2137584569630,1773051313338323610,1773049175753753980,-9814,103864,1
2503,2137585578951,1773051313339216634,1773049175753637683,9321,-116297,1
2504,2137586569270,1773051313340147773,1773049175753578503,-9681,-59180,1
2505,2137587567677,1773051313341310461,1773049175753742784,-1593,164281,1
2506,2137588579069,1773051313342215720,1773049175753636651,11392,-106133,1
2507,2137589569125,1773051313343309738,1773049175753740613,-9944,103962,1
2508,2137590578417,1773051313344278682,1773049175753700265,9292,-40348,1
2509,2137591569132,1773051313345221529,1773049175753652397,-9285,-47868,1
2510,2137592567731,1773051313346302269,1773049175753734538,-1401,82141,1
2511,2137593577836,1773051313347174598,1773049175753596762,10105,-137776,1
2512,2137594568996,1773051313348335931,1773049175753766935,-8840,170173,1
2513,2137595577657,1773051313349213556,1773049175753635899,8661,-131036,1
2514,2137596568584,1773051313350212432,1773049175753643848,-9073,7949,1
2515,2137597567286,1773051313351327767,1773049175753760481,-1298,116633,1
2516,2137598578164,1773051313352238678,1773049175753660514,10878,-99967,1
2517,2137599568746,1773051313353341892,1773049175753773146,-9418,112632,1
2518,2137600578168,1773051313354209716,1773049175753631548,9422,-141598,1
2519,2137601569841,1773051313355168224,1773049175753598383,-8327,-33165,1
2520,2137602567848,1773051313356305035,1773049175753737187,-1993,138804,1
2521,2137603578606,1773051313357230891,1773049175753652285,10758,-84902,1
2522,2137604569663,1773051313358317002,1773049175753747339,-8943,95054,1
2523,2137605579116,1773051313359233230,1773049175753654114,9453,-93225,1
2524,2137606569269,1773051313360225093,1773049175753655824,-9847,1710,1
2525,2137607567634,1773051313361323046,1773049175753755412,-1635,99588,1
2526,2137608578715,1773051313362240365,1773049175753661650,11081,-93762,1
2527,2137609569735,1773051313363365889,1773049175753796154,-8980,134504,1
2528,2137610578477,1773051313364233781,1773049175753655304,8742,-140850,1
2529,2137611568642,1773051313365295871,1773049175753727229,-9835,71925,1
2530,2137612577955,1773051313366226780,1773049175753648825,9313,-78404,1
2531,2137613568653,1773051313367185586,1773049175753616933,-9302,-31892,1
2532,2137614567733,1773051313368307995,1773049175753740262,-920,123329,1
2533,2137615577771,1773051313369217203,1773049175753639432,10038,-100830,1
2534,2137616569183,1773051313370331777,1773049175753762594,-8588,123162,1
2535,2137617582568,1773051313371296047,1773049175753713479,13385,-49115,1
2536,2137618608228,1773051313372322856,1773049175753714628,25660,1149,1
2537,2137619572943,1773051313373294621,1773049175753721678,-35285,7050,1
2538,2137620571212,1773051313374266823,1773049175753695611,-1731,-26067,1
2539,2137621571754,1773051313375359475,1773049175753787721,542,92110,1
2540,2137622593702,1773051313376295726,1773049175753702024,21948,-85697,1
2541,2137623570764,1773051313377300946,1773049175753730182,-22938,28158,1
2542,2137624574280,1773051313378191323,1773049175753617043,3516,-113139,1
2543,2137625571783,1773051313379195737,1773049175753623954,-2497,6911,1
2544,2137626569972,1773051313380363063,1773049175753793091,-1811,169137,1
2545,2137627581764,1773051313381266208,1773049175753684444,11792,-108647,1
2546,2137628571029,1773051313382362019,1773049175753790990,-10735,106546,1
2547,2137629583201,1773051313383278622,1773049175753695421,12172,-95569,1
2548,2137630573436,1773051313384206818,1773049175753633382,-9765,-62039,1
2549,2137631570628,1773051313385322751,1773049175753752123,-2808,118741,1
2550,2137632579912,1773051313386240967,1773049175753661055,9284,-91068,1
2551,2137633576131,1773051313387347135,1773049175753771004,-3781,109949,1
2552,2137634579566,1773051313388284353,1773049175753704787,3435,-66217,1
2553,2137635570193,1773051313389232517,1773049175753662324,-9373,-42463,1
2554,2137636568075,1773051313390212420,1773049175753644345,-2118,-17979,1
2555,2137637566693,1773051313391296043,1773049175753729350,-1382,85005,1
2556,2137638577841,1773051313392163833,1773049175753585992,11148,-143358,1
2557,2137639569684,1773051313393273730,1773049175753704046,-8157,118054,1
2558,2137640627226,1773051313394286638,1773049175753659412,57542,-44634,1
2559,2137641593730,1773051313395319048,1773049175753725318,-33496,65906,1
2560,2137642569306,1773051313396243733,1773049175753674427,-24424,-50891,1
2561,2137643571203,1773051313397250264,1773049175753679061,1897,4634,1
2562,2137644569449,1773051313398344521,1773049175753775072,-1754,96011,1
2563,2137645579677,1773051313399261245,1773049175753681568,10228,-93504,1
2564,2137646568885,1773051313400323950,1773049175753755065,-10792,73497,1
2565,2137647579008,1773051313401228806,1773049175753649798,10123,-105267,1
2566,2137648569153,1773051313402210458,1773049175753641305,-9855,-8493,1
2567,2137649567766,1773051313403304762,1773049175753736996,-1387,95691,1
2568,2137650579054,1773051313404229435,1773049175753650381,11288,-86615,1
2569,2137651569892,1773051313405310608,1773049175753740716,-9162,90335,1
2570,2137652578792,1773051313406273299,1773049175753694507,8900,-46209,1
2571,2137653569752,1773051313407113608,1773049175753543856,-9040,-150651,1
2572,2137654567589,1773051313408282962,1773049175753715373,-2163,171517,1
2573,2137655578476,1773051313409267691,1773049175753689215,10887,-26158,1
2574,2137656568997,1773051313410316657,1773049175753747660,-9479,58445,1
2575,2137657577689,1773051313411247746,1773049175753670057,8692,-77603,1
2576,2137658568961,1773051313412255139,1773049175753686178,-8728,16121,1
2577,2137659567043,1773051313413321034,1773049175753753991,-1918,67813,1
2578,2137660577685,1773051313414253674,1773049175753675989,10642,-78002,1
2579,2137661568684,1773051313415345620,1773049175753776936,-9001,100947,1
2580,2137662578079,1773051313416226509,1773049175753648430,9395,-128506,1
2581,2137663568755,1773051313417301754,1773049175753732999,-9324,84569,1
2582,2137664578111,1773051313418187954,1773049175753609843,9356,-123156,1
2583,2137665570140,1773051313419212727,1773049175753642587,-7971,32744,1
2584,2137666567728,1773051313420328016,1773049175753760288,-2412,117701,1
2585,2137667579074,1773051313421260664,1773049175753681590,11346,-78698,1
2586,2137668570071,1773051313422304098,1773049175753734027,-9003,52437,1
2587,2137669579301,1773051313423257709,1773049175753678408,9230,-55619,1
2588,2137670569369,1773051313424243450,1773049175753674081,-9932,-4327,1
2589,2137671567641,1773051313425315723,1773049175753748082,-1728,74001,1
2590,2137672578924,1773051313426217922,1773049175753638998,11283,-109084,1
2591,2137673569292,1773051313427321790,1773049175753752498,-9632,113500,1
2592,2137674578977,1773051313428250347,1773049175753671370,9685,-81128,1
2593,2137675568389,1773051313429190872,1773049175753622483,-10588,-48887,1
2594,2137676567446,1773051313430315359,1773049175753747913,-943,125430,1
2595,2137677577680,1773051313431241372,1773049175753663692,10234,-84221,1
2596,2137678568476,1773051313432327198,1773049175753758722,-9204,95030,1
2597,2137679578112,1773051313433265480,1773049175753687368,9636,-71354,1
2598,2137680569013,1773051313434210931,1773049175753641918,-9099,-45450,1
2599,2137681566927,1773051313435321188,1773049175753754261,-2086,112343,1
2600,2137682577939,1773051313436222377,1773049175753644438,11012,-109823,1
2601,2137683568764,1773051313437257132,1773049175753688368,-9175,43930,1
2602,2137684578156,1773051313438226967,1773049175753648811,9392,-39557,1
2603,2137685568162,1773051313439324491,1773049175753756329,-9994,107518,1
2604,2137686577679,1773051313440226791,1773049175753649112,9517,-107217,1
2605,2137687569830,1773051313441220207,1773049175753650377,-7849,1265,1
2606,2137688567929,1773051313442332292,1773049175753764363,-1901,113986,1
2607,2137689579014,1773051313443247434,1773049175753668420,11085,-95943,1
2608,2137690569065,1773051313444323576,1773049175753754511,-9949,86091,1
2609,2137691578911,1773051313445217500,1773049175753638589,9846,-115922,1
2610,2137692569230,1773051313446187203,1773049175753617973,-9681,-20616,1
2611,2137693568193,1773051313447284690,1773049175753716497,-1037,98524,1
2612,2137694579060,1773051313448225402,1773049175753646342,10867,-70155,1
2613,2137695569732,1773051313449315520,1773049175753745788,-9328,99446,1
2614,2137696579111,1773051313450240706,1773049175753661595,9379,-84193,1
2615,2137697569025,1773051313451227602,1773049175753658577,-10086,-3018,1
2616,2137698567155,1773051313452258992,1773049175753691837,-1870,33260,1
2617,2137699578212,1773051313453266487,1773049175753688275,11057,-3562,1
2618,2137700569120,1773051313454324807,1773049175753755687,-9092,67412,1
2619,2137701577964,1773051313455291383,1773049175753713419,8844,-42268,1
2620,2137702568897,1773051313456246375,1773049175753677478,-9067,-35941,1
2621,2137703567130,1773051313457175498,1773049175753608368,-1767,-69110,1
2622,2137704567062,1773051313458339827,1773049175753772765,-68,164397,1
2623,2137705578147,1773051313459194595,1773049175753616448,11085,-156317,1
2624,2137706568625,1773051313460322056,1773049175753753431,-9522,136983,1
2625,2137707578154,1773051313461241933,1773049175753663779,9529,-89652,1
2626,2137708569476,1773051313462215530,1773049175753646054,-8678,-17725,1
2627,2137709567567,1773051313463304927,1773049175753737360,-1909,91306,1
2628,2137710579378,1773051313464135242,1773049175753555864,11811,-181496,1
2629,2137711569613,1773051313465310019,1773049175753740406,-9765,184542,1
2630,2137712579029,1773051313466285676,1773049175753706647,9416,-33759,1
2631,2137713569428,1773051313467138393,1773049175753568965,-9601,-137682,1
2632,2137714568282,1773051313468235278,1773049175753666996,-1146,98031,1
2633,2137715567603,1773051313469296353,1773049175753728750,-679,61754,1
2634,2137716579243,1773051313470261116,1773049175753681873,11640,-46877,1
2635,2137717569266,1773051313471306160,1773049175753736894,-9977,55021,1
2636,2137718577982,1773051313472215870,1773049175753637888,8716,-99006,1
2637,2137719568974,1773051313473171779,1773049175753602805,-9008,-35083,1
2638,2137720567538,1773051313474319082,1773049175753751544,-1436,148739,1
2639,2137721577502,1773051313475266751,1773049175753689249,9964,-62295,1
2640,2137722568664,1773051313476282558,1773049175753713894,-8838,24645,1
2641,2137723601176,1773051313477267193,1773049175753666017,32512,-47877,1
2642,2137724568852,1773051313478251426,1773049175753682574,-32324,16557,1
2643,2137725567377,1773051313479325147,1773049175753757770,-1475,75196,1
2644,2137726577635,1773051313480241753,1773049175753664118,10258,-93652,1
2645,2137727568828,1773051313481294587,1773049175753725759,-8807,61641,1
2646,2137728578285,1773051313482186575,1773049175753608290,9457,-117469,1
2647,2137729570384,1773051313483219323,1773049175753648939,-7901,40649,1
2648,2137730567882,1773051313484325301,1773049175753757419,-2502,108480,1
2649,2137731579330,1773051313485259084,1773049175753679754,11448,-77665,1
2650,2137732569404,1773051313486292164,1773049175753722760,-9926,43006,1
2651,2137733579189,1773051313487241178,1773049175753661989,9785,-60771,1
2652,2137734569542,1773051313488194659,1773049175753625117,-9647,-36872,1
2653,2137735567675,1773051313489287032,1773049175753719357,-1867,94240,1
2654,2137736578916,1773051313490238392,1773049175753659476,11241,-59881,1
2655,2137737569799,1773051313491315906,1773049175753746107,-9117,86631,1
2656,2137738578753,1773051313492228802,1773049175753650049,8954,-96058,1
2657,2137739569637,1773051313493206381,1773049175753636744,-9116,-13305,1
2658,2137740567699,1773051313494331784,1773049175753764085,-1938,127341,1
2659,2137741578059,1773051313495250753,1773049175753672694,10360,-91391,1
2660,2137742568933,1773051313496327255,1773049175753758322,-9126,85628,1
2661,2137743579582,1773051313497175013,1773049175753595431,10649,-162891,1
2662,2137744570569,1773051313498185050,1773049175753614481,-9013,19050,1
2663,2137745567050,1773051313499294485,1773049175753727435,-3519,112954,1
2664,2137746577877,1773051313500212144,1773049175753634267,10827,-93168,1
2665,2137747568999,1773051313501306550,1773049175753737551,-8878,103284,1
2666,2137748577942,1773051313502226996,1773049175753649054,8943,-88497,1
2667,2137749568999,1773051313503235341,1773049175753666342,-8943,17288,1
2668,2137750567655,1773051313504304672,1773049175753737017,-1344,70675,1
2669,2137751578263,1773051313505248144,1773049175753669881,10608,-67136,1
2670,2137752569641,1773051313506318838,1773049175753749197,-8622,79316,1
2671,2137753579001,1773051313507267385,1773049175753688384,9360,-60813,1
2672,2137754569242,1773051313508215050,1773049175753645808,-9759,-42576,1
2673,2137755567884,1773051313509283242,1773049175753715358,-1358,69550,1
2674,2137756579547,1773051313510243482,1773049175753663935,11663,-51423,1
2675,2137757569493,1773051313511335096,1773049175753765603,-10054,101668,1
2676,2137758578775,1773051313512232666,1773049175753653891,9282,-111712,1
2677,2137759569831,1773051313513219293,1773049175753649462,-8944,-4429,1
2678,2137760567681,1773051313514323979,1773049175753756298,-2150,106836,1
2679,2137761579303,1773051313515244203,1773049175753664900,11622,-91398,1
2680,2137762568469,1773051313516337184,1773049175753768715,-10834,103815,1
2681,2137763577819,1773051313517250206,1773049175753672387,9350,-96328,1
2682,2137764568823,1773051313518231533,1773049175753662710,-8996,-9677,1
2683,2137765567129,1773051313519291186,1773049175753724057,-1694,61347,1
2684,2137766578198,1773051313520248841,1773049175753670643,11069,-53414,1
2685,2137767568216,1773051313521308877,1773049175753740661,-9982,70018,1
2686,2137768577882,1773051313522267618,1773049175753689736,9666,-50925,1
2687,2137769568766,1773051313523239474,1773049175753670708,-9116,-19028,1
2688,2137770567316,1773051313524307345,1773049175753740029,-1450,69321,1
2689,2137771578009,1773051313525232919,1773049175753654910,10693,-85119,1
2690,2137772569232,1773051313526313088,1773049175753743856,-8777,88946,1
2691,2137773577924,1773051313527217869,1773049175753639945,8692,-103911,1
2692,2137774569887,1773051313528200454,1773049175753630567,-8037,-9378,1
2693,2137775568213,1773051313529304691,1773049175753736478,-1674,105911,1
2694,2137776579189,1773051313530230825,1773049175753651636,10976,-84842,1
2695,2137777569621,1773051313531292504,1773049175753722883,-9568,71247,1
2696,2137778578913,1773051313532223311,1773049175753644398,9292,-78485,1
2697,2137779569364,1773051313533219086,1773049175753649722,-9549,5324,1
2698,2137780567944,1773051313534310618,1773049175753742674,-1420,92952,1
2699,2137781579054,1773051313535248567,1773049175753669513,11110,-73161,1
2700,2137782569552,1773051313536326845,1773049175753757293,-9502,87780,1
2701,2137783577909,1773051313537254135,1773049175753676226,8357,-81067,1
2702,2137784568908,1773051313538235346,1773049175753666438,-9001,-9788,1
2703,2137785567450,1773051313539310224,1773049175753742774,-1458,76336,1
2704,2137786577697,1773051313540263422,1773049175753685725,10247,-57049,1
2705,2137787569022,1773051313541326780,1773049175753757758,-8675,72033,1
2706,2137788577727,1773051313542182819,1773049175753605092,8705,-152666,1
2707,2137789569846,1773051313543196249,1773049175753626403,-7881,21311,1
2708,2137790567806,1773051313544339815,1773049175753772009,-2040,145606,1
2709,2137791577656,1773051313545225996,1773049175753648340,9850,-123669,1
2710,2137792568581,1773051313546328952,1773049175753760371,-9075,112031,1
2711,2137793578055,1773051313547212210,1773049175753634155,9474,-126216,1
2712,2137794569234,1773051313548191691,1773049175753622457,-8821,-11698,1
2713,2137795567624,1773051313549298710,1773049175753731086,-1610,108629,1
2714,2137796579207,1773051313550288705,1773049175753709498,11583,-21588,1
2715,2137797569286,1773051313551323491,1773049175753754205,-9921,44707,1
2716,2137798578958,1773051313552249312,1773049175753670354,9672,-83851,1
2717,2137799569083,1773051313553233429,1773049175753664346,-9875,-6008,1
2718,2137800568046,1773051313554371959,1773049175753803913,-1037,139567,1
2719,2137801578941,1773051313555256877,1773049175753677936,10895,-125977,1
2720,2137802569810,1773051313556308077,1773049175753738267,-9131,60331,1
2721,2137803578783,1773051313557190574,1773049175753611791,8973,-126476,1
2722,2137804570425,1773051313558190017,1773049175753619592,-8358,7801,1
2723,2137805567267,1773051313559350619,1773049175753783352,-3158,163760,1
2724,2137806577936,1773051313560245581,1773049175753667645,10669,-115707,1
2725,2137807568397,1773051313561309370,1773049175753740973,-9539,73328,1
2726,2137808577907,1773051313562223607,1773049175753645700,9510,-95273,1
2727,2137809568781,1773051313563214010,1773049175753645229,-9126,-471,1
2728,2137811348889,1773051313565067856,1773049175753718967,780108,73738,1
2729,2137811579553,1773051313565147098,1773049175753567545,-769336,-151422,1
2730,2137812640358,1773051313566380584,1773049175753740226,60805,172681,1
2731,2137813577614,1773051313567243225,1773049175753665611,-62744,-74615,1
2732,2137814573481,1773051313568226776,1773049175753653295,-4133,-12316,1
2733,2137815572124,1773051313569376973,1773049175753804849,-1357,151554,1
2734,2137816582240,1773051313570264234,1773049175753681994,10116,-122855,1
2735,2137817571236,1773051313571339493,1773049175753768257,-11004,86263,1
2736,2137818576801,1773051313572223219,1773049175753646418,5565,-121839,1
2737,2137819574292,1773051313573245130,1773049175753670838,-2509,24420,1
2738,2137820571195,1773051313574305353,1773049175753734158,-3097,63320,1
2739,2137821585399,1773051313575294313,1773049175753708914,14204,-25244,1
2740,2137822573842,1773051313576222050,1773049175753648208,-11557,-60706,1
2741,2137823571916,1773051313577336037,1773049175753764121,-1926,115913,1
2742,2137824580667,1773051313578278013,1773049175753697346,8751,-66775,1
2743,2137825571314,1773051313579345934,1773049175753774620,-9353,77274,1
2744,2137826578110,1773051313580396632,1773049175753818522,6796,43902,1
2745,2137827572969,1773051313581242679,1773049175753669710,-5141,-148812,1
2746,2137828570831,1773051313582254938,1773049175753684107,-2138,14397,1
2747,2137829569900,1773051313583346765,1773049175753776865,-931,92758,1
2748,2137830579656,1773051313584235283,1773049175753655627,9756,-121238,1
2749,2137831570854,1773051313585349569,1773049175753778715,-8802,123088,1
2750,2137832580721,1773051313586234225,1773049175753653504,9867,-125211,1
2751,2137833570263,1773051313587180943,1773049175753610680,-10458,-42824,1
2752,2137834565891,1773051313588306208,1773049175753740317,-4372,129637,1
2753,2137835566358,1773051313589303180,1773049175753736822,467,-3495,1
2754,2137836581285,1773051313590322641,1773049175753741356,14927,4534,1
2755,2137837573272,1773051313591253807,1773049175753680535,-8013,-60821,1
2756,2137838571073,1773051313592267962,1773049175753696889,-2199,16354,1
2757,2137839568663,1773051313593341837,1773049175753773174,-2410,76285,1
2758,2137840579977,1773051313594249415,1773049175753669438,11314,-103736,1
2759,2137841570652,1773051313595347814,1773049175753777162,-9325,107724,1
2760,2137842577092,1773051313596356555,1773049175753779463,6440,2301,1
2761,2137843570426,1773051313597235475,1773049175753665049,-6666,-114414,1
2762,2137844572724,1773051313598254438,1773049175753681714,2298,16665,1
2763,2137845571582,1773051313599370777,1773049175753799195,-1142,117481,1
2764,2137846583794,1773051313600274882,1773049175753691088,12212,-108107,1
2765,2137847571995,1773051313601355693,1773049175753783698,-11799,92610,1
2766,2137848581681,1773051313602166391,1773049175753584710,9686,-198988,1
