id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns,received
2394,3237632613588,3237632725348,111760,-74,28052,1
2395,3237633613171,3237633701950,88779,-417,-22981,1
2396,3237634612357,3237634708956,96599,-814,7820,1
2397,3237635614660,3237635704220,89560,2303,-7039,1
2398,3237636612951,3237636698741,85790,-1709,-3770,1
2399,3237637613048,3237637710119,97071,97,11281,1
2400,3237638613687,3237638705518,91831,639,-5240,1
2401,3237639613161,3237639703283,90122,-526,-1709,1
2402,3237640613228,3237640696425,83197,67,-6925,1
2403,3237641613924,3237641694533,80609,696,-2588,1
2404,3237642614119,3237642692128,78009,195,-2600,1
2405,3237643613384,3237643699161,85777,-735,7768,1
2406,3237644613072,3237644696322,83250,-312,-2527,1
2407,3237645613023,3237646080353,467330,-49,384080,1
2408,3237646613650,3237646691891,78241,627,-389089,1
2409,3237647613875,3237647717273,103398,225,25157,1
2410,3237648614316,3237648707259,92943,441,-10455,1
2411,3237649613347,3237649701355,88008,-969,-4935,1
2412,3237650613462,3237650709735,96273,115,8265,1
2413,3237651613621,3237651703159,89538,159,-6735,1
2414,3237652613235,3237652713271,100036,-386,10498,1
2415,3237653612964,3237656062777,2449813,-271,2349777,1
2416,3237654613146,3237656087380,1474234,182,-975579,1
2417,3237655613072,3237656119195,506123,-74,-968111,1
2418,3237656612389,3237656688209,75820,-683,-430303,1
2419,3237657613125,3237657684792,71667,736,-4153,1
2420,3237658613079,3237658686918,73839,-46,2172,1
2421,3237659614445,3237659701833,87388,1366,13549,1
2422,3237660613733,3237660686017,72284,-712,-15104,1
2423,3237661614747,3237661702145,87398,1014,15114,1
2424,3237662613589,3237662696538,82949,-1158,-4449,1
2425,3237663613305,3237663692653,79348,-284,-3601,1
2426,3237664613247,3237664695498,82251,-58,2903,1
2427,3237665613773,3237665708452,94679,526,12428,1
2428,3237666613477,3237669076103,2462626,-296,2367947,1
2429,3237667613623,3237669105003,1491380,146,-971246,1
2430,3237668613157,3237669133952,520795,-466,-970585,1
2431,3237669613626,3237669691852,78226,469,-442569,1
2432,3237670613190,3237670700887,87697,-436,9471,1
2433,3237671613742,3237671697014,83272,552,-4425,1
2434,3237672613032,3237672691861,78829,-710,-4443,1
2435,3237673612261,3237673697083,84822,-771,5993,1
2436,3237674613565,3237674705719,92154,1304,7332,1
2437,3237675614326,3237675694329,80003,761,-12151,1
2438,3237676613302,3237676697707,84405,-1024,4402,1
2439,3237677613721,3237677697046,83325,419,-1080,1
2440,3237678613147,3237678700149,87002,-574,3677,1
2441,3237679613155,3237679707401,94246,8,7244,1
2442,3237680614177,3237680708699,94522,1022,276,1
2443,3237681613175,3237681701836,88661,-1002,-5861,1
2444,3237682613289,3237682709711,96422,114,7761,1
2445,3237683613457,3237683702628,89171,168,-7251,1
2446,3237684613065,3237684699520,86455,-392,-2716,1
2447,3237685612218,3237689057715,3445497,-847,3359042,1
2448,3237686613423,3237689136113,2522690,1205,-922807,1
2449,3237687614921,3237689167834,1552913,1498,-969777,1
2450,3237688613763,3237689208682,594919,-1158,-957994,1
2451,3237689613293,3237689685690,72397,-470,-522522,1
2452,3237690613369,3237690702040,88671,76,16274,1
2453,3237691614039,3237691697572,83533,670,-5138,1
2454,3237692612888,3237692692902,80014,-1151,-3519,1
2455,3237693614883,3237693708784,93901,1995,13887,1
2456,3237694614065,3237694706481,92416,-818,-1485,1
2457,3237695614640,3237696072877,458237,575,365821,1
2458,3237696612983,3237696690849,77866,-1657,-380371,1
2459,3237697612263,3237697688536,76273,-720,-1593,1
2460,3237698613663,3237698691788,78125,1400,1852,1
2461,3237699613241,3237699698658,85417,-422,7292,1
2462,3237700614029,3237700700134,86105,788,688,1
2463,3237701613386,3237701690416,77030,-643,-9075,1
2464,3237702613389,3237702699659,86270,3,9240,1
2465,3237703614013,3237703706676,92663,624,6393,1
2466,3237704613411,3237704701506,88095,-602,-4568,1
2467,3237705613281,3237705698984,85703,-130,-2392,1
2468,3237706613590,3237707080214,466624,309,380921,1
2469,3237707614045,3237707691987,77942,455,-388682,1
2470,3237708612497,3237708699175,86678,-1548,8736,1
2471,3237709613769,3237710069050,455281,1272,368603,1
2472,3237710613361,3237710681340,67979,-408,-387302,1
2473,3237711613268,3237711689196,75928,-93,7949,1
2474,3237712613791,3237712690821,77030,523,1102,1
2475,3237713613305,3237713701807,88502,-486,11472,1
2476,3237714613749,3237714693766,80017,444,-8485,1
2477,3237715614224,3237715692209,77985,475,-2032,1
2478,3237716613238,3237716698422,85184,-986,7199,1
2479,3237717613890,3237717705785,91895,652,6711,1
2480,3237718613081,3237718702780,89699,-809,-2196,1
2481,3237719613060,3237720059534,446474,-21,356775,1
2482,3237720612674,3237723074892,2462218,-386,2015744,1
2483,3237721613017,3237723104804,1491787,343,-970431,1
2484,3237722613765,3237723136430,522665,748,-969122,1
2485,3237723613971,3237723687322,73351,206,-449314,1
2486,3237724613323,3237724689832,76509,-648,3158,1
2487,3237725613676,3237725684420,70744,353,-5765,1
2488,3237726613066,3237726699408,86342,-610,15598,1
2489,3237727614516,3237727706218,91702,1450,5360,1
2490,3237728612939,3237728699600,86661,-1577,-5041,1
2491,3237729612860,3237729708179,95319,-79,8658,1
2492,3237730613773,3237733070971,2457198,913,2361879,1
2493,3237731612254,3237733100291,1488037,-1519,-969161,1
2494,3237732613582,3237733129530,515948,1328,-972089,1
2495,3237733613626,3237733688402,74776,44,-441172,1
2496,3237734613409,3237734700190,86781,-217,12005,1
2497,3237735613438,3237735689130,75692,29,-11089,1
2498,3237736613239,3237736695132,81893,-199,6201,1
2499,3237737612868,3237737698052,85184,-371,3291,1
2500,3237738614681,3237738731701,117020,1813,31836,1
2501,3237739614920,3237739787817,172897,239,55877,1
2502,3237740615631,3237743149705,2534074,711,2361177,1
2503,3237743022159,3237743183711,161552,1406528,-2372522,1
2504,3237743613982,3237743705403,91421,-408177,-70131,1
2505,3237744614372,3237744711092,96720,390,5299,1
2506,3237745613796,3237745702517,88721,-576,-7999,1
2507,3237746615969,3237746706525,90556,2173,1835,1
2508,3237747613742,3237747710401,96659,-2227,6103,1
2509,3237748614160,3237748701679,87519,418,-9140,1
2510,3237749613404,3237749705930,92526,-756,5007,1
2511,3237750613630,3237750712016,98386,226,5860,1
2512,3237751614465,3237751706552,92087,835,-6299,1
2513,3237752613243,3237752705080,91837,-1222,-250,1
2514,3237753614004,3237753713369,99365,761,7528,1
2515,3237754614107,3237754713075,98968,103,-397,1
2516,3237755614202,3237755709262,95060,95,-3908,1
2517,3237756613555,3237756710570,97015,-647,1955,1
2518,3237757614185,3237757713177,98992,630,1977,1
2519,3237758613848,3237758697597,83749,-337,-15243,1
2520,3237759613562,3237759706478,92916,-286,9167,1
2521,3237760615253,3237760701696,86443,1691,-6473,1
2522,3237761614193,3237761696643,82450,-1060,-3993,1
2523,3237762614042,3237762706686,92644,-151,10194,1
2524,3237763614037,3237763697596,83559,-5,-9085,1
2525,3237764613544,3237764706533,92989,-493,9430,1
2526,3237765614825,3237765700823,85998,1281,-6991,1
2527,3237766613525,3237766696866,83341,-1300,-2657,1
2528,3237767613514,3237767706792,93278,-11,9937,1
2529,3237768613806,3237768701797,87991,292,-5287,1
2530,3237769613539,3237769705975,92436,-267,4445,1
2531,3237770614480,3237770704731,90251,941,-2185,1
2532,3237771613453,3237771710165,96712,-1027,6461,1
2533,3237772614744,3237772702263,87519,1291,-9193,1
2534,3237773614141,3237773704253,90112,-603,2593,1
2535,3237774613839,3237774704429,90590,-302,478,1
2536,3237775792141,3237775885456,93315,178302,2725,1
2537,3237776614056,3237776705440,91384,-178085,-1931,1
2538,3237777613713,3237777720222,106509,-343,15125,1
2539,3237778614347,3237778698722,84375,634,-22134,1
2540,3237780006598,3237780102891,96293,392251,11918,1
2541,3237780614000,3237780696118,82118,-392598,-14175,1
2542,3237781613879,3237781709077,95198,-121,13080,1
2543,3237782614524,3237786070280,3455756,645,3360558,1
2544,3237786014848,3237786154062,139214,2400324,-3316542,1
2545,3237786614878,3237786703911,89033,-399970,-50181,1
2546,3237787613676,3237787708182,94506,-1202,5473,1
2547,3237788614256,3237788703789,89533,580,-4973,1
2548,3237789613778,3237789699424,85646,-478,-3887,1
2549,3237790613477,3237790703548,90071,-301,4425,1
2550,3237791614740,3237791697431,82691,1263,-7380,1
2551,3237792613806,3237792707614,93808,-934,11117,1
2552,3237793615433,3237793707298,91865,1627,-1943,1
2553,3237794614159,3237794708634,94475,-1274,2610,1
2554,3237795614792,3237795708372,93580,633,-895,1
2555,3237796613928,3237796700254,86326,-864,-7254,1
2556,3237797613387,3237797694810,81423,-541,-4903,1
2557,3237798613558,3237798706874,93316,171,11893,1
2558,3237799613835,3237799700338,86503,277,-6813,1
2559,3237800615310,3237800701982,86672,1475,169,1
2560,3237801613785,3237801709609,95824,-1525,9152,1
2561,3237802614054,3237802701890,87836,269,-7988,1
2562,3237803613743,3237803696114,82371,-311,-5465,1
2563,3237804613502,3237804704457,90955,-241,8584,1
2564,3237805614649,3237805700142,85493,1147,-5462,1
2565,3237806614425,3237806697591,83166,-224,-2327,1
2566,3237807614643,3237807709524,94881,218,11715,1
2567,3237808614027,3237808698741,84714,-616,-10167,1
2568,3237809613422,3237809700319,86897,-605,2183,1
2569,3237810613617,3237810719084,105467,195,18570,1
2570,3237811614029,3237811699402,85373,412,-20094,1
2571,3237812613715,3237812697292,83577,-314,-1796,1
2572,3237813613243,3237813707867,94624,-472,11047,1
2573,3237814614250,3237814698466,84216,1007,-10408,1
2574,3237815613875,3237815695979,82104,-375,-2112,1
2575,3237816613471,3237816710370,96899,-404,14795,1
2576,3237817614006,3237817703663,89657,535,-7242,1
2577,3237818613270,3237818694934,81664,-736,-7993,1
2578,3237819613804,3237819703581,89777,534,8113,1
2579,3237820613893,3237820699391,85498,89,-4279,1
2580,3237821613995,3237821693662,79667,102,-5831,1
2581,3237822613460,3237822707964,94504,-535,14837,1
2582,3237823614453,3237823700601,86148,993,-8356,1
2583,3237824613282,3237824698489,85207,-1171,-941,1
2584,3237825613265,3237825705820,92555,-17,7348,1
2585,3237826614792,3237826698892,84100,1527,-8455,1
2586,3237827613744,3237827690853,77109,-1048,-6991,1
2587,3237828614670,3237828708293,93623,926,16514,1
2588,3237829613985,3237829698634,84649,-685,-8974,1
2589,3237830613887,3237830698022,84135,-98,-514,1
2590,3237831613667,3237831719041,105374,-220,21239,1
2591,3237832613359,3237832695775,82416,-308,-22958,1
2592,3237833614423,3237833695843,81420,1064,-996,1
2593,3237834614640,3237834706671,92031,217,10611,1
2594,3237835613791,3237835696473,82682,-849,-9349,1
2595,3237836613378,3237836705409,92031,-413,9349,1
2596,3237839006922,3237839097825,90903,1393544,-1128,1
2597,3237839614030,3237839696587,82557,-392892,-8346,1
2598,3237840614864,3237840707732,92868,834,10311,1
2599,3237841614033,3237841701412,87379,-831,-5489,1
2600,3237842613322,3237842695961,82639,-711,-4740,1
2601,3237843613256,3237843706065,92809,-66,10170,1
2602,3237844614982,3237844700290,85308,1726,-7501,1
2603,3237845613678,3237845695349,81671,-1304,-3637,1
2604,3237846614316,3237846704164,89848,638,8177,1
2605,3237847614295,3237847712296,98001,-21,8153,1
2606,3237848613321,3237848702256,88935,-974,-9066,1
2607,3237849613653,3237849698147,84494,332,-4441,1
2608,3237850613393,3237850707049,93656,-260,9162,1
2609,3237851613899,3237851699666,85767,506,-7889,1
2610,3237852614572,3237852695099,80527,673,-5240,1
2611,3237853613794,3237853721745,107951,-778,27424,1
2612,3237854614744,3237854698709,83965,950,-23986,1
2613,3237855613391,3237855698921,85530,-1353,1565,1
2614,3237856613284,3237856711708,98424,-107,12894,1
2615,3237857614263,3237857700125,85862,979,-12562,1
2616,3237858612819,3237858690546,77727,-1444,-8135,1
2617,3237859613870,3237859707386,93516,1051,15789,1
2618,3237860614445,3237860701488,87043,575,-6473,1
2619,3237861614294,3237861697506,83212,-151,-3831,1
2620,3237862613064,3237862713705,100641,-1230,17429,1
2621,3237863614070,3237863703501,89431,1006,-11210,1
2622,3237864613393,3237864712284,98891,-677,9460,1
2623,3237865612614,3237865703955,91341,-779,-7550,1
2624,3237866614281,3237866696389,82108,1667,-9233,1
2625,3237867613632,3237867692766,79134,-649,-2974,1
2626,3237868613814,3237868710349,96535,182,17401,1
2627,3237869614062,3237869703039,88977,248,-7558,1
2628,3237870612813,3237870695316,82503,-1249,-6474,1
2629,3237871613566,3237871707218,93652,753,11149,1
2630,3237872614048,3237872699969,85921,482,-7731,1
2631,3237873613355,3237873695006,81651,-693,-4270,1
2632,3237874613155,3237874706948,93793,-200,12142,1
2633,3237875614078,3237875700484,86406,923,-7387,1
2634,3237876613729,3237876697618,83889,-349,-2517,1
2635,3237877612578,3237877711480,98902,-1151,15013,1
2636,3237878613772,3237878696492,82720,1194,-16182,1
2637,3237879613714,3237879695356,81642,-58,-1078,1
2638,3237880613474,3237880703826,90352,-240,8710,1
2639,3237881613937,3237881700479,86542,463,-3810,1
2640,3237882613507,3237882696646,83139,-430,-3403,1
2641,3237883613670,3237883718908,105238,163,22099,1
2642,3237884616285,3237884704556,88271,2615,-16967,1
2643,3237885613346,3237885703321,89975,-2939,1704,1
2644,3237886613264,3237886706357,93093,-82,3118,1
2645,3237887613884,3237887699973,86089,620,-7004,1
2646,3237888613846,3237888698932,85086,-38,-1003,1
2647,3237889613720,3237889708035,94315,-126,9229,1
2648,3237890613119,3237890696265,83146,-601,-11169,1
2649,3237891613977,3237891696706,82729,858,-417,1
2650,3237892613443,3237892712866,99423,-534,16694,1
2651,3237893615576,3237893700146,84570,2133,-14853,1
2652,3237894613742,3237894699527,85785,-1834,1215,1
2653,3237895615050,3237895707428,92378,1308,6593,1
2654,3237896615164,3237896708048,92884,114,506,1
2655,3237897613602,3237897702629,89027,-1562,-3857,1
2656,3237898615342,3237902105943,3490601,1740,3401574,1
2657,3237902064712,3237902189410,124698,2449370,-3365903,1
2658,3237902614332,3237902696800,82468,-450380,-42230,1
2659,3237903614145,3237903706346,92201,-187,9733,1
2660,3237904614492,3237904701188,86696,347,-5505,1
2661,3237905614102,3237905696564,82462,-390,-4234,1
2662,3237906613567,3237906711289,97722,-535,15260,1
2663,3237907614749,3237907702121,87372,1182,-10350,1
2664,3237908614595,3237908699238,84643,-154,-2729,1
2665,3237909613344,3237909706994,93650,-1251,9007,1
2666,3237910614515,3237910700474,85959,1171,-7691,1
2667,3237911613872,3237911698149,84277,-643,-1682,1
2668,3237912613609,3237912715701,102092,-263,17815,1
2669,3237913615874,3237913699247,83373,2265,-18719,1
2670,3237914613390,3237914697043,83653,-2484,280,1
2671,3237915613583,3237915706679,93096,193,9443,1
2672,3237916614287,3237916703578,89291,704,-3805,1
2673,3237917613879,3237917695665,81786,-408,-7505,1
2674,3237918613694,3237918710504,96810,-185,15024,1
2675,3237919613914,3237919699114,85200,220,-11610,1
2676,3237920614838,3237920712109,97271,924,12071,1
2677,3237921615983,3237921714917,98934,1145,1663,1
2678,3237922614326,3237922697514,83188,-1657,-15746,1
2679,3237923613849,3237923707482,93633,-477,10445,1
2680,3237924614538,3237924700873,86335,689,-7298,1
2681,3237925613987,3237925697214,83227,-551,-3108,1
2682,3237926615862,3237926708840,92978,1875,9751,1
2683,3237927617846,3237927711047,93201,1984,223,1
2684,3237928614026,3237928703126,89100,-3820,-4101,1
2685,3237929615875,3237929711452,95577,1849,6477,1
2686,3237930615579,3237930701281,85702,-296,-9875,1
2687,3237931613642,3237931696638,82996,-1937,-2706,1
2688,3237932616036,3237932707684,91648,2394,8652,1
2689,3237933615594,3237933716273,100679,-442,9031,1
2690,3237934615930,3237934704337,88407,336,-12272,1
2691,3237935614769,3237935708504,93735,-1161,5328,1
2692,3237936614686,3237936702089,87403,-83,-6332,1
2693,3237937614964,3237937700632,85668,278,-1735,1
2694,3237938616319,3237938700212,83893,1355,-1775,1
2695,3237939615711,3237939714552,98841,-608,14948,1
2696,3237940615126,3237940700481,85355,-585,-13486,1
2697,3237941613556,3237941710780,97224,-1570,11869,1
2698,3237942613917,3237942704070,90153,361,-7071,1
2699,3237943613444,3237943697591,84147,-473,-6006,1
2700,3237944614917,3237944713152,98235,1473,14088,1
2701,3237945617090,3237945712653,95563,2173,-2672,1
2702,3237946614867,3237946708595,93728,-2223,-1835,1
2703,3237947614128,3237947710867,96739,-739,3011,1
2704,3237948615765,3237948708476,92711,1637,-4028,1
2705,3237949613411,3237949700897,87486,-2354,-5225,1
2706,3237950615199,3237950726931,111732,1788,24246,1
2707,3237952014838,3237952106304,91466,399639,-20266,1
2708,3237952615841,3237952705417,89576,-398997,-1890,1
2709,3237953615258,3237953711468,96210,-583,6634,1
2710,3237954614898,3237954703549,88651,-360,-7559,1
2711,3237955613615,3237955699733,86118,-1283,-2533,1
2712,3237956615942,3237956717299,101357,2327,15239,1
2713,3237957617821,3237957727531,109710,1879,8353,1
2714,3237958617418,3237958716738,99320,-403,-10390,1
2715,3237959614794,3237959715719,100925,-2624,1605,1
2716,3237960614452,3237960704121,89669,-342,-11256,1
2717,3237961612955,3237961697222,84267,-1497,-5402,1
2718,3237962616563,3237962719845,103282,3608,19015,1
2719,3237963618441,3237963719656,101215,1878,-2067,1
2720,3237964617354,3237964714853,97499,-1087,-3716,1
2721,3237965613688,3237965729009,115321,-3666,17822,1
2722,3237966615030,3237966697875,82845,1342,-32476,1
2723,3237967614284,3237967717609,103325,-746,20480,1
2724,3237968618932,3237968714608,95676,4648,-7649,1
2725,3237969618410,3237972130201,2511791,-522,2416115,1
2726,3237972081299,3237972216569,135270,1462889,-2376521,1
2727,3237972614141,3237972699959,85818,-467158,-49452,1
2728,3237973613417,3237973710065,96648,-724,10830,1
2729,3237974615251,3237974711934,96683,1834,35,1
2730,3237975617885,3237975718181,100296,2634,3613,1
2731,3237976619634,3237976737153,117519,1749,17223,1
2732,3237977615451,3237977706363,90912,-4183,-26607,1
2733,3237978613192,3237978703564,90372,-2259,-540,1
2734,3237979614404,3237979705092,90688,1212,316,1
2735,3237980616203,3237980713184,96981,1799,6293,1
2736,3237981616062,3237981721502,105440,-141,8459,1
2737,3237982617923,3237982716128,98205,1861,-7235,1
2738,3237983614627,3237983703901,89274,-3296,-8931,1
2739,3237984613985,3237984699803,85818,-642,-3456,1
2740,3237985613277,3237985749132,135855,-708,50037,1
2741,3237986616105,3237986710032,93927,2828,-41928,1
2742,3237987616558,3237987726085,109527,453,15600,1
2743,3237988616782,3237988734149,117367,224,7840,1
2744,3237989615448,3237989715122,99674,-1334,-17693,1
2745,3237990614138,3237990707870,93732,-1310,-5942,1
2746,3237991613972,3237991710119,96147,-166,2415,1
2747,3237992619969,3237992727443,107474,5997,11327,1
2748,3237993617528,3237993720910,103382,-2441,-4092,1
2749,3237994617445,3237994726048,108603,-83,5221,1
2750,3237995617173,3237995723460,106287,-272,-2316,1
2751,3237996614428,3237996698730,84302,-2745,-21985,1
2752,3237997614463,3237997716984,102521,35,18219,1
2753,3237998617094,3237998712886,95792,2631,-6729,1
2754,3237999618648,3237999739403,120755,1554,24963,1
2755,3238000619756,3238000737374,117618,1108,-3137,1
2756,3238001614021,3238001713306,99285,-5735,-18333,1
2757,3238002613976,3238002700762,86786,-45,-12499,1
2758,3238003614356,3238003703559,89203,380,2417,1
2759,3238004618397,3238004731301,112904,4041,23701,1
2760,3238005617825,3238005726529,108704,-572,-4200,1
2761,3238006621539,3238006730398,108859,3714,155,1
2762,3238007616057,3238007730790,114733,-5482,5874,1
2763,3238008615909,3238008731259,115350,-148,617,1
2764,3238009618210,3238009749213,131003,2301,15653,1
2765,3238010615621,3238010731032,115411,-2589,-15592,1
2766,3238011614201,3238011702017,87816,-1420,-27595,1
2767,3238012613607,3238012698926,85319,-594,-2497,1
2768,3238013613402,3238013708374,94972,-205,9653,1
2769,3238014615531,3238014706267,90736,2129,-4236,1
2770,3238015612686,3238015692522,79836,-2845,-10900,1
2771,3238016614023,3238016707417,93394,1337,13558,1
2772,3238017614205,3238017703548,89343,182,-4051,1
2773,3238018613209,3238018700501,87292,-996,-2051,1
2774,3238019613358,3238019709761,96403,149,9111,1
2775,3238020614071,3238020704331,90260,713,-6143,1
2776,3238021613738,3238021714455,100717,-333,10457,1
2777,3238022612669,3238022705683,93014,-1069,-7703,1
2778,3238023614504,3238023706966,92462,1835,-552,1
2779,3238024613490,3238024703828,90338,-1014,-2124,1
2780,3238025613215,3238025710488,97273,-275,6935,1
2781,3238026613833,3238026702311,88478,618,-8795,1
2782,3238027613926,3238027696747,82821,93,-5657,1
2783,3238028615001,3238028715232,100231,1075,17410,1
2784,3238029622953,3238029751652,128699,7952,28468,1
2785,3238030613643,3238030700238,86595,-9310,-42104,1
2786,3238031613548,3238031709749,96201,-95,9606,1
2787,3238032613054,3238034049556,1436502,-494,1340301,1
2788,3238033614316,3238034079049,464733,1262,-971769,1
2789,3238034613149,3238034705367,92218,-1167,-372515,1
2790,3238035614556,3238035701885,87329,1407,-4889,1
2791,3238036613536,3238036708718,95182,-1020,7853,1
2792,3238037613848,3238037702773,88925,312,-6257,1
2793,3238038613572,3238038704268,90696,-276,1771,1
2794,3238039613410,3238039712062,98652,-162,7956,1
2795,3238040613865,3238042053816,1439951,455,1341299,1
2796,3238042014947,3238042145551,130604,401082,-1309347,1
2797,3238042614613,3238042698299,83686,-400334,-46918,1
2798,3238043614305,3238043705745,91440,-308,7754,1
2799,3238044614460,3238044705934,91474,155,34,1
2800,3238045613535,3238045699381,85846,-925,-5628,1
2801,3238046614097,3238046708018,93921,562,8075,1
2802,3238047614708,3238047712515,97807,611,3886,1
2803,3238048613569,3238048706561,92992,-1139,-4815,1
2804,3238049613615,3238049711503,97888,46,4896,1
2805,3238050613986,3238050709436,95450,371,-2438,1
2806,3238051613539,3238051696507,82968,-447,-12482,1
2807,3238052613541,3238052709295,95754,2,12786,1
2808,3238053614039,3238053700082,86043,498,-9711,1
2809,3238054613594,3238054700486,86892,-445,849,1
2810,3238055613200,3238055706256,93056,-394,6164,1
2811,3238056614101,3238056701755,87654,901,-5402,1
2812,3238057613813,3238057700098,86285,-288,-1369,1
2813,3238058613269,3238058709639,96370,-544,10085,1
2814,3238059614618,3238063160075,3545457,1349,3449087,1
2815,3238063074138,3238063233350,159212,2459520,-3386245,1
2816,3238063614758,3238063701280,86522,-459380,-72690,1
2817,3238064613880,3238064709570,95690,-878,9168,1
2818,3238065614029,3238065706166,92137,149,-3553,1
2819,3238066613516,3238066700910,87394,-513,-4743,1
2820,3238067613561,3238067720635,107074,45,19680,1
2821,3238068614517,3238068702599,88082,956,-18992,1
2822,3238069613719,3238069697580,83861,-798,-4221,1
2823,3238070613705,3238070704058,90353,-14,6492,1
2824,3238071614005,3238071703691,89686,300,-667,1
2825,3238072613672,3238072696997,83325,-333,-6361,1
2826,3238073613422,3238073708851,95429,-250,12104,1
2827,3238074614001,3238074700071,86070,579,-9359,1
2828,3238075613362,3238075696209,82847,-639,-3223,1
2829,3238076614310,3238076697970,83660,948,813,1
2830,3238077614468,3238077712449,97981,158,14321,1
2831,3238078614479,3238078697610,83131,11,-14850,1
2832,3238079613440,3238079705496,92056,-1039,8925,1
2833,3238080615378,3238080706586,91208,1938,-848,1
2834,3238081613180,3238081697616,84436,-2198,-6772,1
2835,3238082613540,3238082706551,93011,360,8575,1
2836,3238083614082,3238083703116,89034,542,-3977,1
2837,3238084613333,3238084697730,84397,-749,-4637,1
2838,3238085613518,3238085709128,95610,185,11213,1
2839,3238086614160,3238086715898,101738,642,6128,1
2840,3238087614637,3238087709855,95218,477,-6520,1
2841,3238088613629,3238088710648,97019,-1008,1801,1
2842,3238089614199,3238089696723,82524,570,-14495,1
2843,3238090613368,3238090698050,84682,-831,2158,1
2844,3238091613654,3238091700339,86685,286,2003,1
2845,3238092613339,3238092711776,98437,-315,11752,1
2846,3238093615199,3238093703890,88691,1860,-9746,1
2847,3238094614543,3238094700403,85860,-656,-2831,1
2848,3238095615644,3238095716589,100945,1101,15085,1
2849,3238096614192,3238096701671,87479,-1452,-13466,1
2850,3238097613238,3238097705872,92634,-954,5155,1
2851,3238098613572,3238098707497,93925,334,1291,1
2852,3238099613648,3238099701705,88057,76,-5868,1
2853,3238100613533,3238100695354,81821,-115,-6236,1
2854,3238101614330,3238101711844,97514,797,15693,1
2855,3238102614119,3238102702746,88627,-211,-8887,1
2856,3238103613674,3238103696174,82500,-445,-6127,1
2857,3238104613225,3238104704711,91486,-449,8986,1
2858,3238105613957,3238105699113,85156,732,-6330,1
2859,3238106614333,3238106697401,83068,376,-2088,1
2860,3238107613191,3238107707638,94447,-1142,11379,1
2861,3238108616014,3238108702964,86950,2823,-7497,1
2862,3238109613238,3238109696287,83049,-2776,-3901,1
2863,3238110613582,3238110709245,95663,344,12614,1
2864,3238111614036,3238111694703,80667,454,-14996,1
2865,3238112613478,3238112698951,85473,-558,4806,1
2866,3238113612589,3238113712432,99843,-889,14370,1
2867,3238114614119,3238114701914,87795,1530,-12048,1
2868,3238115614613,3238115698116,83503,494,-4292,1
2869,3238119006821,3238119104597,97776,2392208,14273,1
2870,3238119613831,3238119697326,83495,-392990,-14281,1
2871,3238120613441,3238120703086,89645,-390,6150,1
2872,3238121614509,3238121703899,89390,1068,-255,1
2873,3238122613650,3238122697790,84140,-859,-5250,1
2874,3238123613353,3238123707895,94542,-297,10402,1
2875,3238124614009,3238124712108,98099,656,3557,1
2876,3238125613583,3238125696990,83407,-426,-14692,1
2877,3238126613467,3238126705574,92107,-116,8700,1
2878,3238127614064,3238127707108,93044,597,937,1
2879,3238128613194,3238128697880,84686,-870,-8358,1
2880,3238129613362,3238129707556,94194,168,9508,1
2881,3238130613836,3238130703284,89448,474,-4746,1
2882,3238131613153,3238131708072,94919,-683,5471,1
2883,3238132617251,3238132717374,100123,4098,5204,1
2884,3238133614940,3238133715580,100640,-2311,517,1
2885,3238134613292,3238134706751,93459,-1648,-7181,1
2886,3238135613580,3238135709764,96184,288,2725,1
2887,3238136614996,3238136703610,88614,1416,-7570,1
2888,3238137613476,3238137699662,86186,-1520,-2428,1
2889,3238138613308,3238138713484,100176,-168,13990,1
2890,3238139614869,3238139702103,87234,1561,-12942,1
2891,3238140613499,3238140696012,82513,-1370,-4721,1
2892,3238141613578,3238141707602,94024,79,11511,1
2893,3238142613977,3238142706639,92662,399,-1362,1
2894,3238143613930,3238143700711,86781,-47,-5881,1
2895,3238144613757,3238144708645,94888,-173,8107,1
2896,3238145614056,3238145699438,85382,299,-9506,1
2897,3238146613817,3238146710567,96750,-239,11368,1
2898,3238147614072,3238147712399,98327,255,1577,1
2899,3238148614695,3238148703923,89228,623,-9099,1
2900,3238149613365,3238149726489,113124,-1330,23896,1
2901,3238150613170,3238150705398,92228,-195,-20896,1
2902,3238151614427,3238151703261,88834,1257,-3394,1
2903,3238152613562,3238152708511,94949,-865,6115,1
2904,3238153614071,3238153701552,87481,509,-7468,1
2905,3238154613726,3238154699978,86252,-345,-1229,1
2906,3238155614898,3238157049229,1434331,1172,1348079,1
2907,3238156613838,3238157086143,472305,-1060,-962026,1
2908,3238157615070,3238157707389,92319,1232,-379986,1
2909,3238158613449,3238158711710,98261,-1621,5942,1
2910,3238159614152,3238159701811,87659,703,-10602,1
2911,3238160613376,3238160697845,84469,-776,-3190,1
2912,3238161613624,3238161714462,100838,248,16369,1
2913,3238162613929,3238162703239,89310,305,-11528,1
2914,3238165009212,3238165101629,92417,1395283,3107,1
2915,3238165614027,3238165698013,83986,-395185,-8431,1
2916,3238166614296,3238166709745,95449,269,11463,1
2917,3238167613976,3238167702004,88028,-320,-7421,1
2918,3238168613570,3238168697765,84195,-406,-3833,1
2919,3238169613648,3238169705259,91611,78,7416,1
2920,3238170613625,3238170701549,87924,-23,-3687,1
