id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns
2634,1711821645493,1711821742446,96953,-549,9450
2635,1711822645824,1711822750225,104401,331,7448
2636,1711823645622,1711823740694,95072,-202,-9329
2637,1711824645759,1711824750221,104462,137,9390
2638,1711825645219,1711825726867,81648,-540,-22814
2639,1711826645067,1711826754057,108990,-152,27342
2640,1711827645340,1711827739653,94313,273,-14677
2641,1711828645330,1711828732621,87291,-10,-7022
2642,1711829645444,1711829748440,102996,114,15705
2643,1711830646011,1711830753907,107896,567,4900
2644,1711831644982,1711831754315,109333,-1029,1437
2645,1711832644742,1711835044931,2400189,-240,2290856
2646,1711835007637,1711835134352,126715,1362895,-2273474
2647,1711835645386,1711835727190,81804,-362251,-44911
2648,1711836646312,1711836737741,91429,926,9625
2649,1711837645679,1711837736693,91014,-633,-415
2650,1711838645716,1711838733454,87738,37,-3276
2651,1711839645051,1711839743979,98928,-665,11190
2652,1711840646148,1711840732445,86297,1097,-12631
2653,1711841644830,1711841743330,98500,-1318,12203
2654,1711842645618,1711842747366,101748,788,3248
2655,1711843646239,1711843733524,87285,621,-14463
2656,1711844645289,1711844732077,86788,-950,-497
2657,1711845645550,1711845747634,102084,261,15296
2658,1711846645516,1711846741096,95580,-34,-6504
2659,1711847645120,1711847750330,105210,-396,9630
2660,1711848645049,1711848730281,85232,-71,-19978
2661,1711849645095,1711849754772,109677,46,24445
2662,1711850645984,1711850733244,87260,889,-22417
2663,1711851644897,1711851731526,86629,-1087,-631
2664,1711852645430,1711852737254,91824,533,5195
2665,1711853645862,1711853750703,104841,432,13017
2666,1711854644951,1711854731677,86726,-911,-18115
2667,1711855646963,1711855749876,102913,2012,16187
2668,1711856645704,1711856736128,90424,-1259,-12489
2669,1711857645218,1711857728974,83756,-486,-6668
2670,1711858645309,1711858772135,126826,91,43070
2671,1711859646675,1711859748220,101545,1366,-25281
2672,1711860645006,1711860730014,85008,-1669,-16537
2673,1711861644967,1711861743457,98490,-39,13482
2674,1711862647900,1711862743481,95581,2933,-2909
2675,1711863645274,1711863739196,93922,-2626,-1659
2676,1711864645125,1711864742725,97600,-149,3678
2677,1711865645419,1711865747045,101626,294,4026
2678,1711866646287,1711866743219,96932,868,-4694
2679,1711867645089,1711867740590,95501,-1198,-1431
2680,1711868645692,1711868757270,111578,603,16077
2681,1711869644918,1711869745899,100981,-774,-10597
2682,1711870645187,1711870747041,101854,269,873
2683,1711871645551,1711871741002,95451,364,-6403
2684,1711872644792,1711872740529,95737,-759,286
2685,1711873645489,1711873786726,141237,697,45500
2686,1711874645746,1711874733788,88042,257,-53195
2687,1711875645198,1711875744006,98808,-548,10766
2688,1711876645563,1711876746515,100952,365,2144
2689,1711877645707,1711877736830,91123,144,-9829
2690,1711878645296,1711878760973,115677,-411,24554
2691,1711879645230,1711879743099,97869,-66,-17808
2692,1711880645344,1711880733769,88425,114,-9444
2693,1711881645849,1711881741581,95732,505,7307
2694,1711882644860,1711882739635,94775,-989,-957
2695,1711883645178,1711883743944,98766,318,3991
2696,1711884644802,1711884761726,116924,-376,18158
2697,1711885644946,1711885735080,90134,144,-26790
2698,1711886645021,1711886736881,91860,75,1726
2699,1711887645615,1711887737931,92316,594,456
2700,1711888646919,1711888754452,107533,1304,15217
2701,1711889645637,1711889728205,82568,-1282,-24965
2702,1711890644932,1711890743549,98617,-705,16049
2703,1711891645566,1711891746435,100869,634,2252
2704,1711892645033,1711892748451,103418,-533,2549
2705,1711893644198,1711893727759,83561,-835,-19857
2706,1711894645159,1711894741665,96506,961,12945
2707,1711895645868,1711895733327,87459,709,-9047
2708,1711896644779,1711896738276,93497,-1089,6038
2709,1711897645009,1711897758834,113825,230,20328
2710,1711898645584,1711898744533,98949,575,-14876
2711,1711899644216,1711899725025,80809,-1368,-18140
2712,1711900644909,1711900736027,91118,693,10309
2713,1711901645482,1711901749482,104000,573,12882
2714,1711902645282,1711902734854,89572,-200,-14428
2715,1711903645068,1711903775231,130163,-214,40591
2716,1711904646727,1711904758493,111766,1659,-18397
2717,1711905645183,1711908113546,2468363,-1544,2356597
2718,1711908072721,1711908196908,124187,1427538,-2344176
2719,1711908645393,1711908739139,93746,-427328,-30441
2720,1711909644705,1711909739446,94741,-688,995
2721,1711910645542,1711910729952,84410,837,-10331
2722,1711911645365,1711911735730,90365,-177,5955
2723,1711912644867,1711912748711,103844,-498,13479
2724,1711913646060,1711913731710,85650,1193,-18194
2725,1711914645333,1711914732452,87119,-727,1469
2726,1711915645175,1711915797338,152163,-158,65044
2727,1711916645466,1711916741121,95655,291,-56508
2728,1711917645075,1711917738799,93724,-391,-1931
2729,1711918645406,1711918774647,129241,331,35517
2730,1711919645691,1711919736238,90547,285,-38694
2731,1711920645429,1711920728756,83327,-262,-7220
2732,1711921645284,1711921748168,102884,-145,19557
2733,1711922645399,1711922730221,84822,115,-18062
2734,1711923644852,1711923736538,91686,-547,6864
2735,1711924644761,1711924728732,83971,-91,-7715
2736,1711925645041,1711925746977,101936,280,17965
2737,1711926645615,1711926733359,87744,574,-14192
2738,1711927645963,1711927731660,85697,348,-2047
2739,1711928644827,1711928779312,134485,-1136,48788
2740,1711929645571,1711929747486,101915,744,-32570
2741,1711930645224,1711930748002,102778,-347,863
2742,1711931645214,1711931758115,112901,-10,10123
2743,1711932646056,1711932747949,101893,842,-11008
2744,1711933645057,1711933769290,124233,-999,22340
2745,1711934645408,1711936116925,1471517,351,1347284
2746,1711936075185,1711936210217,135032,429777,-1336485
2747,1711936644949,1711936727727,82778,-430236,-52254
2748,1711937645086,1711937737917,92831,137,10053
2749,1711938645577,1711938751175,105598,491,12767
2750,1711939645479,1711939731213,85734,-98,-19864
2751,1711940644960,1711940753602,108642,-519,22908
2752,1711941645455,1711941734837,89382,495,-19260
2753,1711942645198,1711942734142,88944,-257,-438
2754,1711943644884,1711943755438,110554,-314,21610
2755,1711944645911,1711944729516,83605,1027,-26949
2756,1711945645141,1711945735268,90127,-770,6522
2757,1711946645086,1711946751648,106562,-55,16435
2758,1711947645426,1711947728920,83494,340,-23068
2759,1711948645007,1711948746318,101311,-419,17817
2760,1711949645601,1711949740533,94932,594,-6379
2761,1711950645765,1711950736073,90308,164,-4624
2762,1711951646733,1711951727558,80825,968,-9483
2763,1711953745162,1711953837890,92728,1098429,11903
2764,1711954645939,1711954737614,91675,-99223,-1053
2765,1711955646627,1711955746509,99882,688,8207
2766,1711956645484,1711956739614,94130,-1143,-5752
2767,1711957644536,1711957732225,87689,-948,-6441
2768,1711958646295,1711958738306,92011,1759,4322
2769,1711959645863,1711959747808,101945,-432,9934
2770,1711960645838,1711960726183,80345,-25,-21600
2771,1711961645302,1711961748230,102928,-536,22583
2772,1711962646052,1711962735262,89210,750,-13718
2773,1711963645138,1711963742398,97260,-914,8050
2774,1711964644907,1711964760903,115996,-231,18736
2775,1711965646044,1711965739104,93060,1137,-22936
2776,1711966645055,1711966753397,108342,-989,15282
2777,1711967645400,1711967776319,130919,345,22577
2778,1711968645494,1711968746976,101482,94,-29437
2779,1711969644215,1711969735005,90790,-1279,-10692
2780,1711970645053,1711970749319,104266,838,13476
2781,1711971645212,1711971732446,87234,159,-17032
2782,1711972644938,1711972737180,92242,-274,5008
2783,1711973645044,1711973748688,103644,106,11402
2784,1711974645477,1711974744418,98941,433,-4703
2785,1711975646826,1711975726510,79684,1349,-19257
2786,1711978008847,1711978101504,92657,1362021,12973
2787,1711978645245,1711978732078,86833,-363602,-5824
2788,1711979645686,1711979740839,95153,441,8320
2789,1711980645873,1711980739320,93447,187,-1706
2790,1711981645256,1711981727903,82647,-617,-10800
2791,1711982644981,1711982747873,102892,-275,20245
2792,1711983645680,1711983747747,102067,699,-825
2793,1711984645070,1711984744544,99474,-610,-2593
2794,1711985645518,1711985745114,99596,448,122
2795,1711986645801,1711986743873,98072,283,-1524
2796,1711987644961,1711987737213,92252,-840,-5820
2797,1711988646133,1711992117718,3471585,1172,3379333
2798,1711992079266,1711992203231,123965,2433133,-3347620
2799,1711992645070,1711992726193,81123,-434196,-42842
2800,1711993645924,1711993737837,91913,854,10790
2801,1711994645707,1711994743884,98177,-217,6264
2802,1711995645134,1711995742022,96888,-573,-1289
2803,1711996645187,1711996740051,94864,53,-2024
2804,1711997645878,1711997732499,86621,691,-8243
2805,1711998646109,1711998733902,87793,231,1172
2806,1711999645140,1711999739043,93903,-969,6110
2807,1712000646095,1712000754440,108345,955,14442
2808,1712001645402,1712001731797,86395,-693,-21950
2809,1712002645046,1712002748182,103136,-356,16741
2810,1712003645609,1712003745333,99724,563,-3412
2811,1712004645276,1712004731086,85810,-333,-13914
2812,1712005645156,1712005737014,91858,-120,6048
2813,1712006645045,1712006734939,89894,-111,-1964
2814,1712007645742,1712007737663,91921,697,2027
2815,1712008644702,1712008734345,89643,-1040,-2278
2816,1712009645537,1712009745129,99592,835,9949
2817,1712010644994,1712010732836,87842,-543,-11750
2818,1712011644982,1712011745243,100261,-12,12419
2819,1712012645440,1712012746770,101330,458,1069
2820,1712013644719,1712013743742,99023,-721,-2307
2821,1712014645237,1712014748495,103258,518,4235
2822,1712015646181,1712015760877,114696,944,11438
2823,1712016645986,1712016742505,96519,-195,-18177
2824,1712017645428,1712017768606,123178,-558,26659
2825,1712018645537,1712018733806,88269,109,-34909
2826,1712019645645,1712019739894,94249,108,5980
2827,1712020645395,1712020734719,89324,-250,-4925
2828,1712021645677,1712023049317,1403640,282,1314316
2829,1712023010130,1712023151592,141462,364453,-1262178
2830,1712023645820,1712023737865,92045,-364310,-49417
2831,1712024645609,1712024738862,93253,-211,1208
2832,1712025646037,1712025743491,97454,428,4201
2833,1712026645177,1712026738221,93044,-860,-4410
2834,1712027645479,1712027734642,89163,302,-3881
2835,1712028646491,1712028739360,92869,1012,3706
2836,1712029645224,1712029740721,95497,-1267,2628
2837,1712030747519,1712030859514,111995,102295,16498
2838,1712031645407,1712034047132,2401725,-102112,2289730
2839,1712034008742,1712034148010,139268,1363335,-2262457
2840,1712034645436,1712034732149,86713,-363306,-52555
2841,1712035646009,1712035736910,90901,573,4188
2842,1712036645905,1712036738067,92162,-104,1261
2843,1712037645137,1712037736905,91768,-768,-394
2844,1712038645554,1712038749170,103616,417,11848
2845,1712039645757,1712039749863,104106,203,490
2846,1712040646245,1712040742288,96043,488,-8063
2847,1712042006762,1712042137879,131117,360517,35074
2848,1712042645377,1712042755506,110129,-361385,-20988
2849,1712043645252,1712043761486,116234,-125,6105
2850,1712044645717,1712044757351,111634,465,-4600
2851,1712045645156,1712045763493,118337,-561,6703
2852,1712046645786,1712046749276,103490,630,-14847
2853,1712047645897,1712048105392,459495,111,356005
2854,1712048645294,1712048725591,80297,-603,-379198
2855,1712049645322,1712049745849,100527,28,20230
2856,1712050645822,1712050741649,95827,500,-4700
2857,1712051644886,1712051730245,85359,-936,-10468
2858,1712052645324,1712052735815,90491,438,5132
2859,1712053645733,1712053740271,94538,409,4047
2860,1712054645570,1712054728787,83217,-163,-11321
2861,1712055646675,1712055762003,115328,1105,32111
2862,1712056645841,1712056733414,87573,-834,-27755
2863,1712057644664,1712057733082,88418,-1177,845
2864,1712058644947,1712058751905,106958,283,18540
2865,1712059646196,1712059744760,98564,1249,-8394
2866,1712060645041,1712060770015,124974,-1155,26410
2867,1712061645096,1712061747774,102678,55,-22296
2868,1712062647160,1712062763867,116707,2064,14029
2869,1712063645875,1712063748245,102370,-1285,-14337
2870,1712064645286,1712064736796,91510,-589,-10860
2871,1712065669067,1712065837029,167962,23781,76452
2872,1712066646671,1712066758295,111624,-22396,-56338
2873,1712067645806,1712067739634,93828,-865,-17796
2874,1712068645383,1712068735695,90312,-423,-3516
2875,1712069645081,1712069739715,94634,-302,4322
2876,1712070644998,1712070744850,99852,-83,5218
2877,1712071645506,1712071732896,87390,508,-12462
2878,1712072645338,1712072736324,90986,-168,3596
2879,1712073644977,1712073741344,96367,-361,5381
2880,1712074646296,1712074735977,89681,1319,-6686
2881,1712075645344,1712075745904,100560,-952,10879
2882,1712076645998,1712076742901,96903,654,-3657
2883,1712077645483,1712077756350,110867,-515,13964
2884,1712078646340,1712078743233,96893,857,-13974
2885,1712079645432,1712079736871,91439,-908,-5454
2886,1712080645481,1712080745798,100317,49,8878
2887,1712081645000,1712081751417,106417,-481,6100
2888,1712082645813,1712082747529,101716,813,-4701
2889,1712083644765,1712083731407,86642,-1048,-15074
2890,1712084645168,1712084738767,93599,403,6957
2891,1712085647095,1712085738782,91687,1927,-1912
2892,1712086645223,1712086737274,92051,-1872,364
2893,1712087645418,1712087756113,110695,195,18644
2894,1712088645496,1712088732201,86705,78,-23990
2895,1712089644789,1712089736944,92155,-707,5450
2896,1712090645520,1712090853214,207694,731,115539
2897,1712091645823,1712094119874,2474051,303,2266357
2898,1712094080541,1712094209839,129298,1434718,-2344753
2899,1712094645412,1712094729463,84051,-435129,-45247
2900,1712095645416,1712095737781,92365,4,8314
2901,1712096646562,1712096743387,96825,1146,4460
2902,1712097645609,1712097747116,101507,-953,4682
2903,1712098645028,1712098764221,119193,-581,17686
2904,1712099645975,1712099756249,110274,947,-8919
2905,1712100645784,1712100746774,100990,-191,-9284
2906,1712101645495,1712101754536,109041,-289,8051
2907,1712102644458,1712102744158,99700,-1037,-9341
2908,1712103646270,1712103729149,82879,1812,-16821
2909,1712104646126,1712104742228,96102,-144,13223
2910,1712105645799,1712105774276,128477,-327,32375
2911,1712106645869,1712106755443,109574,70,-18903
2912,1712107645132,1712107751511,106379,-737,-3195
2913,1712108645095,1712108761479,116384,-37,10005
2914,1712109645642,1712109742162,96520,547,-19864
2915,1712110645587,1712110755760,110173,-55,13653
2916,1712111645165,1712111755715,110550,-422,377
2917,1712112645437,1712112745837,100400,272,-10150
2918,1712113645288,1712113733216,87928,-149,-12472
2919,1712114645761,1712114744899,99138,473,11210
2920,1712115646165,1712115746915,100750,404,1612
2921,1712116645643,1712116736125,90482,-522,-10268
2922,1712117645848,1712117739494,93646,205,3164
2923,1712118645214,1712118739807,94593,-634,947
2924,1712119645690,1712119751847,106157,476,11564
2925,1712120645619,1712120747153,101534,-71,-4623
2926,1712121644993,1712121751897,106904,-626,5370
2927,1712122645824,1712122738653,92829,831,-14075
2928,1712123645146,1712123747709,102563,-678,9734
2929,1712124645324,1712124739157,93833,178,-8730
2930,1712125645422,1712125760230,114808,98,20975
2931,1712126645852,1712126735622,89770,430,-25038
2932,1712127645820,1712127739134,93314,-32,3544
2933,1712128644791,1712128749552,104761,-1029,11447
2934,1712129645664,1712129744770,99106,873,-5655
2935,1712130644902,1712130749067,104165,-762,5059
2936,1712131645338,1712131732779,87441,436,-16724
2937,1712132645447,1712132745408,99961,109,12520
2938,1712133645727,1712133738416,92689,280,-7272
2939,1712134645174,1712134753656,108482,-553,15793
2940,1712135645637,1712135759016,113379,463,4897
2941,1712136644932,1712136765086,120154,-705,6775
2942,1712137645434,1712137737317,91883,502,-28271
2943,1712138645560,1712138757494,111934,126,20051
2944,1712139645647,1712139776839,131192,87,19258
2945,1712140645465,1712140763505,118040,-182,-13152
2946,1712141645573,1712141786328,140755,108,22715
2947,1712142644402,1712142738130,93728,-1171,-47027
2948,1712143645290,1712143729506,84216,888,-9512
2949,1712144645520,1712144752665,107145,230,22929
2950,1712145645961,1712145742153,96192,441,-10953
2951,1712146646025,1712146731892,85867,64,-10325
2952,1712147645038,1712147749650,104612,-987,18745
2953,1712148645484,1712148742635,97151,446,-7461
2954,1712149644989,1712149757074,112085,-495,14934
2955,1712150647625,1712150790412,142787,2636,30702
2956,1712151646052,1712151760476,114424,-1573,-28363
2957,1712152644124,1712152734108,89984,-1928,-24440
2958,1712153645625,1712153743919,98294,1501,8310
2959,1712154646079,1712154743932,97853,454,-441
2960,1712155647842,1712155744841,96999,1763,-854
2961,1712156645178,1712156760893,115715,-2664,18716
2962,1712157645630,1712157756188,110558,452,-5157
2963,1712158643970,1712158729845,85875,-1660,-24683
2964,1712159645141,1712159739804,94663,1171,8788
2965,1712160646526,1712160745174,98648,1385,3985
2966,1712161644958,1712161728519,83561,-1568,-15087
2967,1712162646978,1712162750687,103709,2020,20148
2968,1712163646101,1712163759249,113148,-877,9439
2969,1712164644926,1712164753356,108430,-1175,-4718
2970,1712165646460,1712165759298,112838,1534,4408
2971,1712166645413,1712166736236,90823,-1047,-22015
2972,1712167645114,1712167732813,87699,-299,-3124
2973,1712168644854,1712168743217,98363,-260,10664
2974,1712169645994,1712169738014,92020,1140,-6343
2975,1712170645259,1712170735476,90217,-735,-1803
2976,1712171644924,1712171748640,103716,-335,13499
2977,1712174007390,1712174101564,94174,1362466,-9542
2978,1712174645522,1712174730537,85015,-361868,-9159
2979,1712175644796,1712175737546,92750,-726,7735
2980,1712176645705,1712176733672,87967,909,-4783
2981,1712177645043,1712177730819,85776,-662,-2191
2982,1712178645256,1712178740001,94745,213,8969
2983,1712179645743,1712179740187,94444,487,-301
2984,1712180644783,1712180736347,91564,-960,-2880
2985,1712181645216,1712181775136,129920,433,38356
2986,1712182645170,1712182749201,104031,-46,-25889
2987,1712183644967,1712183729345,84378,-203,-19653
2988,1712184645468,1712184750700,105232,501,20854
2989,1712185645680,1712185748051,102371,212,-2861
2990,1712186645715,1712186754379,108664,35,6293
2991,1712188006672,1712188110082,103410,360957,-5254
2992,1712188645945,1712188738408,92463,-360727,-10947
2993,1712189644849,1712189748894,104045,-1096,11582
2994,1712190645756,1712190741311,95555,907,-8490
2995,1712191644839,1712191736349,91510,-917,-4045
2996,1712192645072,1712192757724,112652,233,21142
2997,1712193645316,1712193760464,115148,244,2496
2998,1712194645180,1712194733935,88755,-136,-26393
2999,1712195645418,1712195751720,106302,238,17547
3000,1712196645777,1712196762652,116875,359,10573
3001,1712197645157,1712197749746,104589,-620,-12286
3002,1712198645485,1712198757864,112379,328,7790
3003,1712199645383,1712199764206,118823,-102,6444
3004,1712200645875,1712200752599,106724,492,-12099
3005,1712201645228,1712201764606,119378,-647,12654
3006,1712202645067,1712202774764,129697,-161,10319
3007,1712203644878,1712203735216,90338,-189,-39359
3008,1712204645164,1712204729760,84596,286,-5742
3009,1712205644988,1712205740705,95717,-176,11121
3010,1712206645584,1712206735536,89952,596,-5765
3011,1712207644831,1712207742358,97527,-753,7575
3012,1712208644915,1712208750490,105575,84,8048
3013,1712209645945,1712209743605,97660,1030,-7915
3014,1712210645196,1712210747730,102534,-749,4874
3015,1712211644918,1712211773791,128873,-278,26339
3016,1712212644918,1712212739018,94100,0,-34773
3017,1712213645946,1712213737250,91304,1028,-2796
3018,1712214646168,1712214748753,102585,222,11281
3019,1712215646406,1712215743127,96721,238,-5864
3020,1712216645241,1712216739836,94595,-1165,-2126
3021,1712217645635,1712217775085,129450,394,34855
3022,1712218645012,1712218732999,87987,-623,-41463
3023,1712219645164,1712219730293,85129,152,-2858
3024,1712220645068,1712220741361,96293,-96,11164
3025,1712221645522,1712221739946,94424,454,-1869
3026,1712224007736,1712224100543,92807,1362214,-1617
3027,1712224645248,1712224732900,87652,-362488,-5155
3028,1712225644587,1712225741288,96701,-661,9049
3029,1712226645467,1712226738358,92891,880,-3810
3030,1712227645162,1712227749121,103959,-305,11068
3031,1712228645291,1712228749767,104476,129,517
3032,1712229646175,1712229753953,107778,884,3302
3033,1712230645221,1712230743672,98451,-954,-9327
3034,1712231645286,1712231760251,114965,65,16514
3035,1712232645410,1712232757533,112123,124,-2842
3036,1712233644484,1712233731569,87085,-926,-25038
3037,1712234645742,1712234742550,96808,1258,9723
3038,1712235646383,1712235733583,87200,641,-9608
3039,1712236644889,1712236737800,92911,-1494,5711
3040,1712237644871,1712237751860,106989,-18,14078
3041,1712238645508,1712238742199,96691,637,-10298
3042,1712239645057,1712239741268,96211,-451,-480
3043,1712240645086,1712240774893,129807,29,33596
3044,1712241646272,1712241741408,95136,1186,-34671
3045,1712242645731,1712242744002,98271,-541,3135
3046,1712243645258,1712243748182,102924,-473,4653
3047,1712244646163,1712244764507,118344,905,15420
3048,1712245645750,1712245748718,102968,-413,-15376
3049,1712246645051,1712246746814,101763,-699,-1205
3050,1712247645754,1712247766836,121082,703,19319
3051,1712248645381,1712248775238,129857,-373,8775
3052,1712249645970,1712252115396,2469426,589,2339569
3053,1712252074781,1712252190426,115645,1428811,-2353781
3054,1712252644668,1712252729545,84877,-430113,-30768
3055,1712253645835,1712253741749,95914,1167,11037
3056,1712254647430,1712254749122,101692,1595,5778
3057,1712255647254,1712255730983,83729,-176,-17963
3058,1712256645172,1712256739252,94080,-2082,10351
3059,1712257645359,1712257742978,97619,187,3539
3060,1712258645241,1712258750351,105110,-118,7491
3061,1712259646050,1712259773090,127040,809,21930
3062,1712260645738,1712260736907,91169,-312,-35871
3063,1712261646145,1712261739373,93228,407,2059
3064,1712262648019,1712262787452,139433,1874,46205
3065,1712263646654,1712263768281,121627,-1365,-17806
3066,1712264651241,1712264752380,101139,4587,-20488
3067,1712265645428,1712265774904,129476,-5813,28337
3068,1712266645270,1712266757573,112303,-158,-17173
3069,1712267644370,1712267731902,87532,-900,-24771
3070,1712268646477,1712268747000,100523,2107,12991
3071,1712269647262,1712269738046,90784,785,-9739
3072,1712270645658,1712270735461,89803,-1604,-981
3073,1712271644927,1712271737725,92798,-731,2995
3074,1712272645759,1712272743717,97958,832,5160
3075,1712273645690,1712273748771,103081,-69,5123
3076,1712274645206,1712274775698,130492,-484,27411
3077,1712275645341,1712275742717,97376,135,-33116
3078,1712276645399,1712276743233,97834,58,458
3079,1712277645730,1712277744828,99098,331,1264
3080,1712278645795,1712278770037,124242,65,25144
3081,1712279645157,1712279740411,95254,-638,-28988
3082,1712280645346,1712280764665,119319,189,24065
3083,1712281644961,1712281726397,81436,-385,-37883
3084,1712282645526,1712282738815,93289,565,11853
3085,1712283645538,1712283748569,103031,12,9742
3086,1712284645672,1712284727418,81746,134,-21285
3087,1712285644965,1712285738431,93466,-707,11720
3088,1712286645081,1712286760007,114926,116,21460
3089,1712287645738,1712287748025,102287,657,-12639
3090,1712288645054,1712288750227,105173,-684,2886
3091,1712289645546,1712289772218,126672,492,21499
3092,1712290645802,1712290745997,100195,256,-26477
3093,1712291645128,1712291756946,111818,-674,11623
3094,1712292645224,1712292778742,133518,96,21700
3095,1712293645506,1712293784920,139414,282,5896
3096,1712294645621,1712294751935,106314,115,-33100
3097,1712295645133,1712295746016,100883,-488,-5431
3098,1712296645279,1712296763525,118246,146,17363
3099,1712297645745,1712297746843,101098,466,-17148
3100,1712298645463,1712298743058,97595,-282,-3503
3101,1712299645044,1712299759149,114105,-419,16510
3102,1712300645893,1712300747639,101746,849,-12359
3103,1712301646672,1712301756315,109643,779,7897
3104,1712302645226,1712302758561,113335,-1446,3692
3105,1712303644617,1712303751259,106642,-609,-6693
3106,1712304646195,1712304742876,96681,1578,-9961
3107,1712305645207,1712305747084,101877,-988,5196
3108,1712306645479,1712306749405,103926,272,2049
3109,1712307645982,1712307751704,105722,503,1796
3110,1712308645495,1712308753563,108068,-487,2346
3111,1712309645483,1712309759100,113617,-12,5549
3112,1712310645340,1712310760170,114830,-143,1213
3113,1712311644608,1712311732809,88201,-732,-26629
3114,1712312645600,1712312738758,93158,992,4957
3115,1712313645520,1712313753342,107822,-80,14664
3116,1712315009158,1712315107910,98752,363638,-9070
3117,1712315645132,1712315738812,93680,-364026,-5072
3118,1712316645012,1712316739253,94241,-120,561
3119,1712317646723,1712317744275,97552,1711,3311
3120,1712318645142,1712318739319,94177,-1581,-3375
3121,1712319645117,1712319766942,121825,-25,27648
3122,1712320646421,1712320751395,104974,1304,-16851
3123,1712321645234,1712321755271,110037,-1187,5063
3124,1712322646118,1712322760912,114794,884,4757
3125,1712323644524,1712323730512,85988,-1594,-28806
3126,1712324645679,1712324751317,105638,1155,19650
3127,1712325645869,1712325743183,97314,190,-8324
3128,1712326645152,1712326751093,105941,-717,8627
3129,1712327645129,1712327751760,106631,-23,690
3130,1712328645941,1712328744210,98269,812,-8362
3131,1712330008418,1712330107366,98948,362477,679
3132,1712330645101,1712330740852,95751,-363317,-3197
3133,1712331645782,1712331755678,109896,681,14145
3134,1712332646298,1712332753604,107306,516,-2590
3135,1712333645404,1712333747619,102215,-894,-5091
3136,1712334644451,1712334749745,105294,-953,3079
3137,1712335645156,1712335744402,99246,705,-6048
3138,1712336646273,1712336742855,96582,1117,-2664
3139,1712337645077,1712337777068,131991,-1196,35409
3140,1712338646505,1712338767422,120917,1428,-11074
3141,1712339644321,1712339727957,83636,-2184,-37281
3142,1712340645252,1712340744599,99347,931,15711
3143,1712341645430,1712341735174,89744,178,-9603
3144,1712342644877,1712342743308,98431,-553,8687
3145,1712343645754,1712343732694,86940,877,-11491
3146,1712344644585,1712344777640,133055,-1169,46115
3147,1712345645562,1712345748311,102749,977,-30306
3148,1712346644959,1712350048661,3403702,-603,3300953
3149,1712350006874,1712350152659,145785,2361915,-3257917
3150,1712350645401,1712350737667,92266,-361473,-53519
3151,1712351645446,1712351746415,100969,45,8703
3152,1712352647129,1712352739154,92025,1683,-8944
3153,1712353644967,1712353733792,88825,-2162,-3200
3154,1712354644950,1712354748774,103824,-17,14999
3155,1712355645244,1712355732728,87484,294,-16340
3156,1712356645164,1712356729335,84171,-80,-3313
3157,1712357645602,1712357753715,108113,438,23942
3158,1712358645853,1712358749806,103953,251,-4160
3159,1712359645740,1712359747592,101852,-113,-2101
3160,1712360644951,1712360749406,104455,-789,2603
3161,1712361645127,1712361749603,104476,176,21
3162,1712362646568,1712362739645,93077,1441,-11399
3163,1712363645066,1712363760275,115209,-1502,22132
3164,1712364646070,1712364750859,104789,1004,-10420
3165,1712365644148,1712365738441,94293,-1922,-10496
3166,1712366645160,1712366763733,118573,1012,24280
3167,1712367645759,1712367739532,93773,599,-24800
3168,1712368645123,1712368740742,95619,-636,1846
3169,1712369645005,1712369763904,118899,-118,23280
3170,1712370645969,1712370759039,113070,964,-5829
3171,1712371645442,1712371739951,94509,-527,-18561
3172,1712372644818,1712372766699,121881,-624,27372
3173,1712373644904,1712373731862,86958,86,-34923
3174,1712374645718,1712374740372,94654,814,7696
3175,1712375645118,1712375739121,94003,-600,-651
3176,1712376645484,1712376734074,88590,366,-5413
3177,1712377645205,1712377735347,90142,-279,1552
3178,1712378645589,1712378751621,106032,384,15890
3179,1712379645455,1712379741078,95623,-134,-10409
3180,1712380644463,1712380743122,98659,-992,3036
3181,1712381645517,1712381752253,106736,1054,8077
3182,1712382645865,1712382742888,97023,348,-9713
3183,1712383644868,1712383734148,89280,-997,-7743
3184,1712384644835,1712384745677,100842,-33,11562
3185,1712385646364,1712385749923,103559,1529,2717
3186,1712386645248,1712386738550,93302,-1116,-10257
3187,1712387645653,1712387733587,87934,405,-5368
3188,1712388645144,1712388747496,102352,-509,14418
3189,1712389645886,1712389747846,101960,742,-392
3190,1712390646521,1712390743383,96862,635,-5098
3191,1712391645340,1712391755324,109984,-1181,13122
3192,1712392646075,1712392764825,118750,735,8766
3193,1712393645381,1712393734436,89055,-694,-29695
3194,1712394645572,1712394758943,113371,191,24316
3195,1712395645654,1712395752919,107265,82,-6106
3196,1712396645031,1712396748529,103498,-623,-3767
3197,1712397646565,1712397754376,107811,1534,4313
3198,1712398645532,1712398753856,108324,-1033,513
3199,1712399646434,1712399749928,103494,902,-4830
3200,1712400645523,1712400738924,93401,-911,-10093
3201,1712401645755,1712403118547,1472792,232,1379391
3202,1712403076284,1712403216444,140160,430529,-1332632
3203,1712403645299,1712403730543,85244,-430985,-54916
3204,1712404646399,1712404754632,108233,1100,22989
3205,1712405645695,1712405729797,84102,-704,-24131
3206,1712406645557,1712406730993,85436,-138,1334
3207,1712407645056,1712407759571,114515,-501,29079
3208,1712408645918,1712408743358,97440,862,-17075
3209,1712409645262,1712409734985,89723,-656,-7717
